tag,region,model,horizon,mae_mean,mae_std
PC,Dubai Marina,LSTM,22,6.718838916771705,3.025356660986095
PC,Dubai Marina,LSTM,26,9.074765606368631,3.3338339009492484
PC,Dubai Marina,LSTM,30,8.577677872940743,2.99210807161776
PC,Dubai Marina,LSTM,34,7.335725151242349,3.395358466493265
PC,Dubai South Residential District,LSTM,2,1.6396591782579086,1.1340951384108284
PC,Dubai South Residential District,LSTM,6,1.861716481453767,1.2045104808323337
PC,Dubai South Residential District,LSTM,10,2.3145286629625206,1.1993476379747385
PC,Dubai South Residential District,LSTM,14,2.747906376845113,1.8191939398357329
PC,Dubai South Residential District,LSTM,18,2.821702267622498,1.8989965342312987
PC,Dubai South Residential District,LSTM,22,2.6034611390180618,1.7446889959090932
PC,Dubai South Residential District,LSTM,26,2.843160143254485,1.9547663008794287
PC,Dubai South Residential District,LSTM,30,2.5754685089575196,1.869901278060687
PC,Dubai South Residential District,LSTM,34,2.8240934955039987,2.394804137821981
PC,Dubai Sports City,LSTM,2,1.8577233467479886,1.1225268477974353
PC,Dubai Sports City,LSTM,6,2.165591881227425,1.6006201148588544
PC,Dubai Sports City,LSTM,10,1.9829505257288804,1.3213195477158837
PC,Dubai Sports City,LSTM,14,2.0815542147613835,1.5183673969642677
PC,Dubai Sports City,LSTM,18,2.1294825004684084,1.3583229789993043
PC,Dubai Sports City,LSTM,22,2.221517678591967,1.738613385313961
PC,Dubai Sports City,LSTM,26,2.186440132172939,1.7027548040059197
PC,Dubai Sports City,LSTM,30,2.19760240073141,1.6540699725640076
PC,Dubai Sports City,LSTM,34,2.071252507967349,1.5882102911593403
PC,Al Furjan,LSTM,2,10.043401130040689,4.24315185372988
PC,Al Furjan,LSTM,6,11.115194504703279,6.891460848721933
PC,Al Furjan,LSTM,10,10.66914561776355,5.489010763641726
PC,Al Furjan,LSTM,14,12.277139533719906,5.035515707679644
PC,Al Furjan,LSTM,18,10.891390880616367,5.627204601454118
PC,Al Furjan,LSTM,22,9.068731593434519,4.735960139154317
PC,Al Furjan,LSTM,26,8.725162595740844,3.8749333815403024
PC,Al Furjan,LSTM,30,10.292789866025036,6.550779419062092
PC,Al Furjan,LSTM,34,9.887305595644685,5.660483310914272
PC,International City Phase 1,LSTM,2,5.172834653941321,3.4996386639623567
PC,International City Phase 1,LSTM,6,3.922660454037936,3.1841584478925973
PC,International City Phase 1,LSTM,10,4.2074537005908805,3.299198277971575
PC,International City Phase 1,LSTM,14,4.055670110537954,3.1067876490740796
PC,International City Phase 1,LSTM,18,3.136609932997124,2.461050097179002
PC,International City Phase 1,LSTM,22,4.104717182367987,3.332525105868292
PC,International City Phase 1,LSTM,26,3.986834906162149,3.4988129243612085
PC,International City Phase 1,LSTM,30,3.2516647722777394,1.9699284567569042
PC,International City Phase 1,LSTM,34,3.9317770101138185,2.947741718647381
PC,Jumeirah Lakes Towers,LSTM,2,5.397191527052657,4.158648699859236
PC,Jumeirah Lakes Towers,LSTM,6,5.964100418551292,4.281786969904974
PC,Jumeirah Lakes Towers,LSTM,10,6.505136810275746,4.738932826876229
PC,Jumeirah Lakes Towers,LSTM,14,5.873255062204293,4.763586155555002
PC,Jumeirah Lakes Towers,LSTM,18,7.185149963622021,6.4910485439775725
PC,Jumeirah Lakes Towers,LSTM,22,6.438532610942263,4.698035576986457
PC,Jumeirah Lakes Towers,LSTM,26,6.701284959584446,5.436546199277891
PC,Jumeirah Lakes Towers,LSTM,30,7.768350067052433,5.974107725492641
PC,Jumeirah Lakes Towers,LSTM,34,7.4651043320526345,5.212348933951783
PC,Jumeirah Village Circle,LSTM,2,2.355117498893827,1.1451274778921394
PC,Jumeirah Village Circle,LSTM,6,3.086718792211181,1.814850096088754
PC,Jumeirah Village Circle,LSTM,10,3.052112567732102,1.6985320486847926
PC,Jumeirah Village Circle,LSTM,14,2.89225464242286,1.4254181556681087
PC,Jumeirah Village Circle,LSTM,18,2.7767657564853385,0.9418172289632004
PC,Jumeirah Village Circle,LSTM,22,2.9110026786835954,1.0923521119675552
PC,Jumeirah Village Circle,LSTM,26,2.749200394913364,1.1194549712583783
PC,Jumeirah Village Circle,LSTM,30,3.0683027617979937,1.274147928007388
PC,Jumeirah Village Circle,LSTM,34,3.2096873205877734,1.6388228731438776
PC,Jumeirah Village Triangle,LSTM,2,13.85090039515055,10.626032836455362
PC,Jumeirah Village Triangle,LSTM,6,15.875539666043068,9.968103383816196
PC,Jumeirah Village Triangle,LSTM,10,15.67928928766861,12.301999364687925
PC,Jumeirah Village Triangle,LSTM,14,17.018765427798414,11.22215850179515
PC,Jumeirah Village Triangle,LSTM,18,16.109765973597202,9.649104776418532
PC,Jumeirah Village Triangle,LSTM,22,14.624952217550444,11.228207503352255
PC,Jumeirah Village Triangle,LSTM,26,15.140012535408331,11.83647342223454
PC,Jumeirah Village Triangle,LSTM,30,16.195553388327795,11.13535556481086
PC,Jumeirah Village Triangle,LSTM,34,13.28466702609519,5.767292904681891
PC,Jumeriah Beach Residence  - JBR,LSTM,2,4.359917438322837,3.246050992064585
PC,Jumeriah Beach Residence  - JBR,LSTM,6,5.053724560535792,3.2795156003143964
PC,Jumeriah Beach Residence  - JBR,LSTM,10,4.547562610536788,2.471479762797328
PC,Jumeriah Beach Residence  - JBR,LSTM,14,5.724783759923092,3.823777647408428
PC,Jumeriah Beach Residence  - JBR,LSTM,18,5.957043243330446,3.352777553252127
PC,Jumeriah Beach Residence  - JBR,LSTM,22,5.842699074520558,3.2074955968748298
PC,Jumeriah Beach Residence  - JBR,LSTM,26,5.910309313543522,3.470088466584685
PC,Jumeriah Beach Residence  - JBR,LSTM,30,6.028855395375876,3.653806849818692
PC,Jumeriah Beach Residence  - JBR,LSTM,34,5.071823983675181,2.8818608396675467
PC,Mudon,LSTM,2,3.2079625084113617,3.041179373153982
PC,Mudon,LSTM,6,3.601719121989872,2.953675704850043
PC,Mudon,LSTM,10,4.50358144030737,3.3728749734706724
PC,Mudon,LSTM,14,4.339314963068178,3.3437724165563405
PC,Mudon,LSTM,18,3.994491003495751,3.2352397356519784
PC,Mudon,LSTM,22,5.12887146229745,3.8434361759364557
PC,Mudon,LSTM,26,3.6598086614872067,3.4159711663066323
PC,Mudon,LSTM,30,4.168522788463948,3.75497896886586
PC,Mudon,LSTM,34,5.029262204397974,3.366244298218366
PC,Palm Jumeirah,LSTM,2,5.930747235100679,2.7788549879533093
PC,Palm Jumeirah,LSTM,6,7.762531407176278,4.159011171989939
PC,Palm Jumeirah,LSTM,10,8.24038568712827,5.104180129119825
PC,Palm Jumeirah,LSTM,14,7.968987804148481,4.323289964731814
PC,Palm Jumeirah,LSTM,18,8.337986824829892,4.97190931424778
PC,Palm Jumeirah,LSTM,22,8.052955690719477,4.801413467024922
PC,Palm Jumeirah,LSTM,26,8.479754257563133,4.679018995674914
PC,Palm Jumeirah,LSTM,30,8.484345301435594,4.570372652504982
PC,Palm Jumeirah,LSTM,34,8.825653158611956,5.132784800452519
PC,Silicon Oasis,LSTM,2,3.2769165144051504,2.396606088244532
PC,Silicon Oasis,LSTM,6,4.558595279333891,3.1831246146091683
PC,Silicon Oasis,LSTM,10,2.69252591232936,1.8806848420536784
PC,Silicon Oasis,LSTM,14,3.9807312950051426,2.1604670566478523
PC,Silicon Oasis,LSTM,18,3.1011111423675253,2.9455950570810168
PC,Silicon Oasis,LSTM,22,2.168483668962169,1.602912831166315
PC,Silicon Oasis,LSTM,26,1.621436797616462,1.233653026321066
PC,Silicon Oasis,LSTM,30,2.3198766176867647,1.4186958816001918
PC,Silicon Oasis,LSTM,34,2.7456806961974367,2.4531204138735387
PC,The Greens,LSTM,2,6.320063540982086,4.624766767451453
PC,The Greens,LSTM,6,5.214043545783211,4.1620268188565746
PC,The Greens,LSTM,10,4.927788701418362,3.9013223740214404
PC,The Greens,LSTM,14,6.981581982054513,5.510675931052281
PC,The Greens,LSTM,18,4.06062519753955,4.628029520937345
PC,The Greens,LSTM,22,4.810033873021489,5.158676668695296
PC,The Greens,LSTM,26,3.667270126332241,3.877106246929339
PC,The Greens,LSTM,30,5.4025064055152,4.033205100567974
PC,The Greens,LSTM,34,5.427918607498814,4.335901563309479
PCS,Business Bay,LSTM,2,7.118819914376192,3.451218449709387
PCS,Business Bay,LSTM,6,6.635042857525468,3.4565729888601067
PCS,Business Bay,LSTM,10,6.931331111390565,3.297913757089174
PCS,Business Bay,LSTM,14,7.013888357873661,3.3883189705828607
PCS,Business Bay,LSTM,18,6.198682383089289,3.3516830163469478
