date,sem_pca1_smooth,sem_pca2_smooth,sem_pca3_smooth,sem_pca4_smooth,sem_pca5_smooth,sem_pca6_smooth,sem_pca7_smooth,sem_pca8_smooth,nsi,nsi_value,nsi_diff1,nsi_vol4,nsi_lag1,nsi_lag4,nsi_ma4,nsi_ema4
2015-09-13,0.0408391980348368,0.0260589251154472,0.0614274721215993,0.0120961044551363,-0.0334582141530037,-0.0064017703664923,-0.0211088147500131,0.0145093418864336,0.3125220723450184,0.3125220723450184,0.017517082393169403,0.07965101729361544,0.295004989951849,0.22348476201295853,0.23509376868605614,0.26309908466035004
2015-09-20,0.0308225386236199,0.0204432009248601,0.0537127075453183,-0.0018027386789518,-0.0284892739026808,-0.0232162423553901,-0.012296427578209,0.0122777066244978,0.3719593621790409,0.3719593621790409,0.05943728983402252,0.08790784785727095,0.3125220723450184,0.16936377435922623,0.2857426656410098,0.3066433194653401
2015-09-27,0.0300231618708234,0.0337912834199335,0.0629339888693597,-0.0018017551555607,-0.0360999802567904,-0.0122552087429648,-0.0142520416561114,-0.0084051879366229,0.4524327404797077,0.4524327404797077,0.08047337830066681,0.07106104846805011,0.3719593621790409,0.16348423808813095,0.357979791238904,0.36495918734730237
2015-10-04,0.0175638373127185,0.0282399284711427,0.0680961303414101,0.0041365309553283,-0.0387676621350488,-0.0091595371555726,-0.010552546526296,0.0045803698913262,0.4431590177118778,0.4431590177118778,-0.009273722767829895,0.06570461391243376,0.4524327404797077,0.295004989951849,0.3950182981789112,0.3962391515078746
2015-10-11,0.0293030138116501,0.0094409177213572,0.0940159613639947,0.0067225131253755,-0.0267715011394323,0.0020965362967045,0.0004876611861465,0.0040667770245998,0.4065978415310383,0.4065978415310383,-0.03656117618083954,0.0368202155912925,0.4431590177118778,0.3125220723450184,0.4185372404754162,0.40038263006162633
2015-10-18,0.035615739272137,0.0069943747250873,0.098739200167416,-0.0023124742754052,-0.0350817824949235,0.0096376578278039,-0.0049744183681393,0.0067968261485328,0.3752238191664219,0.3752238191664219,-0.031374022364616394,0.0354545454425365,0.4065978415310383,0.3719593621790409,0.41935335472226143,0.39031910199557185
2015-10-25,0.0413464350573914,0.0138996629719979,0.0845130348779668,0.0012312978110288,-0.0406840171550301,-0.0026518328054064,-0.0165959648195296,0.0137475650331895,0.2991066426038742,0.2991066426038742,-0.07611717656254768,0.06126139980538477,0.3752238191664219,0.4524327404797077,0.38102183025330305,0.35383411017301264
2015-11-01,0.0426740378291296,0.0106258829876564,0.0892364954158203,0.003593631899218,-0.0223283983314247,-0.0084005522126277,-0.0156527060786756,0.0297659185603325,0.3232360742986202,0.3232360742986202,0.024129431694746017,0.04879092386606633,0.2991066426038742,0.4431590177118778,0.35104109439998865,0.3415948941997928
2015-11-08,0.0381593779206893,0.0106976709203271,0.0939211708946203,-0.0049846343610662,-0.0180704892668573,-0.0171492529835327,-0.0074476939838539,0.0300838380880699,0.34016602858901024,0.34016602858901024,0.016929954290390015,0.03199000477769795,0.3232360742986202,0.4065978415310383,0.33443314116448164,0.34102334790999234
2015-11-15,0.039670432764931,0.0163726773863478,0.0967463725656492,-0.0083884452223564,-0.006006707692684,-0.0206579734805441,0.0015279878247789,0.0368068097411872,0.30657410994172096,0.30657410994172096,-0.033591918647289276,0.018295097537183738,0.34016602858901024,0.3752238191664219,0.3172707138583064,0.3272436520646762
2015-11-22,0.0284961400880669,0.0035005337897748,0.0955012054935252,0.0131576773417145,-0.0047428611357921,0.0012601037625221,0.001533916153777,0.021159111353556,0.3423890247941017,0.3423890247941017,0.03581491485238075,0.016701164524279666,0.30657410994172096,0.2991066426038742,0.3280913094058633,0.3333018013300195
2015-11-29,0.0328275563238042,0.010895968671408,0.0904534449862052,0.0055995955392226,-0.0021535070909624,0.004507464523129,-6.934492832635052e-05,0.0202576782305636,0.33742064982652664,0.33742064982652664,-0.004968374967575073,0.016832007489823966,0.3423890247941017,0.3232360742986202,0.3316374532878399,0.3349493407569447
2015-12-06,0.0131507658802056,0.0130035710454351,0.0799854886760936,0.0111034906930877,-0.0015066229580114,-0.0015344094251506,0.004326241198109,0.0088019349251904,0.20661781169474125,0.20661781169474125,-0.1308028381317854,0.06310927574955971,0.33742064982652664,0.34016602858901024,0.29825039906427264,0.28361672860259696
2015-12-13,-0.0324845348109991,0.0314979190612094,0.0677117783140578,0.025070326816937,-8.630573852793332e-06,0.0273009243398468,-0.0113625598320876,-0.0133154616105255,0.3238114286214113,0.3238114286214113,0.11719361692667007,0.06444155708168232,0.20661781169474125,0.30657410994172096,0.30255972873419523,0.29969460870962317
2015-12-20,-0.0144953323172662,0.0242385635110467,0.0801592665233221,0.0308407177322412,0.0098114213853351,0.0289523089381746,-0.0098083633962929,0.0047916888948889,0.28798564709722996,0.28798564709722996,-0.035825781524181366,0.05872035987645537,0.3238114286214113,0.3423890247941017,0.2889588843099773,0.29501102404727486
2015-12-27,-0.0145504149545722,0.0311161979817262,0.0766751225414479,0.0145849875713699,0.0039333442654699,0.023242947650888,-0.0139278559037608,0.0107134473899631,0.3928478751331568,0.3928478751331568,0.10486222803592682,0.07750392971336134,0.28798564709722996,0.33742064982652664,0.3028156906366348,0.33414576456881656
2016-01-03,-0.0257057711158837,0.037175149678989,0.0759632939036511,0.0085753631410469,-0.0035342335959729,0.0216193380803435,-0.0111245462966703,0.0275756448314328,0.5408313497900963,0.5408313497900963,0.1479834746569395,0.11179345119583206,0.3928478751331568,0.20661781169474125,0.3863690751604736,0.41681999876784315
2016-01-10,0.0022057791280496,0.0198142073272294,0.0795346200719551,0.0207508737615971,-0.0037000853563169,0.0190095063791074,-0.0194714403173248,0.0201147677614309,0.3956192880868912,0.3956192880868912,-0.1452120617032051,0.1038851005025086,0.5408313497900963,0.3238114286214113,0.40432104002684355,0.40833971448866074
2016-01-17,0.0260019761631313,0.0135503795525593,0.0847426071940415,0.0215997764185627,-0.0182969025146339,0.0225637652324417,-0.0225212550624851,0.0236849434653731,0.40470921993255615,0.40470921993255615,0.009089931845664978,0.0717320738139261,0.3956192880868912,0.28798564709722996,0.4335019332356751,0.40688751666552003
2016-01-24,0.0323439573115703,0.0058137375671977,0.0730053372060246,0.0186150775577517,-0.0266977930774253,0.0143099328092232,-0.0222866435001543,0.0255839607478051,0.31950221210718155,0.31950221210718155,-0.0852070078253746,0.09207742873424703,0.40470921993255615,0.3928478751331568,0.4151655174791813,0.37193339483209203
2016-01-31,0.0225836912652571,0.0245308589430173,0.0619838688087951,0.0086017709519092,-0.0189135535562042,0.0069650006006704,-0.0275302287842011,0.0195112877757706,0.31124070286750793,0.31124070286750793,-0.008261509239673615,0.04921130642451838,0.31950221210718155,0.5408313497900963,0.3577678557485342,0.34765631804205255
2016-02-07,0.0237791032495601,0.0134425674174292,0.0658990199187143,0.0202193644475874,-0.0106220733799341,-0.0070778355799731,-0.0215817162756992,0.0204640302876582,0.33955761790275574,0.33955761790275574,0.028316915035247803,0.0423415168851229,0.31124070286750793,0.3956192880868912,0.34375243820250034,0.3444168379859971
2016-02-14,0.032711759570415,0.0094543888079337,0.0729270138713837,0.0428596400501684,-0.0092235060519935,-0.0058847069134272,-0.0134337676961383,0.0205753969449763,0.25777553394436836,0.25777553394436836,-0.08178208395838737,0.03491577467662684,0.33955761790275574,0.40470921993255615,0.3070190167054534,0.30976031636718415
2016-02-21,0.0348297557525065,0.0026188644379425,0.0794818720083618,0.0370208018072097,-0.010941037580706,-0.0089627854101826,-0.0140793334324571,0.0221287920807079,0.1926094237715006,0.1926094237715006,-0.06516611017286777,0.06471891485179326,0.25777553394436836,0.31950221210718155,0.27529581962153316,0.2628999593271572
2016-02-28,0.0265655387005019,0.0134225798723135,0.0732888463490038,0.0209788926699116,-0.018165171475943,-0.0007871945277928,-0.0140800950232236,0.0209777836689346,0.122524319216609,0.122524319216609,-0.07008510455489159,0.09257293009409333,0.1926094237715006,0.31124070286750793,0.22811672370880842,0.20674970328167724
2016-03-06,0.0335087379309103,0.015748823598417,0.0841630303210994,0.022882676438078,-0.019603317089096,0.0037642983890319,-0.0168000687273504,0.0222643019539411,0.0998601745814085,0.0998601745814085,-0.0226641446352005,0.07159188867053455,0.122524319216609,0.33955761790275574,0.1681923628784716,0.16399389180099377
2016-03-13,0.0139732436929937,0.0228052465277658,0.0674402182765688,0.0292880366701974,-0.0202306177591787,0.0086882204123061,-0.0209251177562786,0.0091889039921369,0.1529806200414896,0.1529806200414896,0.0531204454600811,0.04015368250933509,0.0998601745814085,0.25777553394436836,0.14199363440275192,0.15958858309715648
2016-03-20,0.0260719173765537,0.0151296546938317,0.0714793437051296,0.0340031796516344,-0.0124503466667339,0.0065343335438301,-0.0257637406465867,0.0150929996493781,0.08575394377112389,0.08575394377112389,-0.06722667627036572,0.029344936670423077,0.1529806200414896,0.1926094237715006,0.11527976440265775,0.13005472736660023
2016-03-27,0.030107718783761,0.0148940963849532,0.0507326048768946,0.0230745518101956,-0.0267749761767311,-0.0167378337564099,-0.0284124081138989,0.0187651938583778,0.1572260707616806,0.1572260707616806,0.07147212699055672,0.03646611247542989,0.08575394377112389,0.122524319216609,0.12395520228892565,0.14092326472466402
2016-04-03,0.0049060793764407,0.006543815837659,0.0646150482704413,0.0231296054497951,-0.0093903798892087,0.0046801048301239,-0.0198226530640062,0.0093565093696543,0.23499313741922379,0.23499313741922379,0.07776706665754318,0.061027194330764804,0.1572260707616806,0.0998601745814085,0.15773844299837947,0.17855121380255365
2016-04-10,0.0066100080803444,0.017059911161115,0.0727901151882728,0.0190005855828936,-0.0057194207945878,0.0067550580089594,-0.017323441207619,-0.0037167493200003,0.26365477591753006,0.26365477591753006,0.028661638498306274,0.08022135178925767,0.23499313741922379,0.1529806200414896,0.18540698196738958,0.21259263864857986
2016-04-17,0.0078981847437011,0.0184091835182062,0.0680819590911253,0.0095612887242725,-0.0093044475851049,-0.0053876062711364,-0.0218509688527863,0.0086154512726277,0.38779309391975403,0.38779309391975403,0.12413831800222397,0.09579299571212471,0.26365477591753006,0.08575394377112389,0.2609167695045471,0.2826728207570936
2016-04-24,0.0195035188506296,0.0213393224425918,0.0700542010880996,0.0147197674179577,-0.000597958979141,0.0031428561274011,-0.0281205488429503,0.0141187210146692,0.3151106834411621,0.3151106834411621,-0.07268241047859192,0.06703786406267552,0.38779309391975403,0.1572260707616806,0.3003879226744175,0.2956479658307259
2016-05-01,-0.0131693184994483,0.0198769656025831,0.076021113208159,0.0100285251136865,0.0012650539675186,0.0229045160576363,-0.0096546748509233,0.0192160605251664,0.22764720022678375,0.22764720022678375,-0.08746348321437836,0.0694825391005521,0.3151106834411621,0.23499313741922379,0.2985514383763075,0.26844765958914285
2016-05-08,-0.0298933566049711,0.0284700733713731,0.0700215914575824,0.008108925650194,-0.0037543172499357,0.0168719747520001,-0.0026709297943768,0.0262403580498608,0.3172835037112236,0.3172835037112236,0.08963630348443985,0.06556821595187833,0.22764720022678375,0.26365477591753006,0.3119586203247309,0.2879819972379778
2016-05-15,-0.0341522800480508,0.0282251026088692,0.0628743841608364,0.0076006024450285,-0.0081909487175517,0.0116792342497838,0.0060066240649361,0.0130433801006613,0.37445418536663055,0.37445418536663055,0.05717068165540695,0.06057480079334793,0.3172835037112236,0.38779309391975403,0.30862389318645,0.3225708724894417
2016-05-22,-0.0254094317376493,0.021801600475315,0.0639485440703232,0.0088916723737275,-0.0049037517527044,-0.0009881220754232,-0.0121752090419672,0.0132171540691392,0.4099269509315491,0.4099269509315491,0.03547276556491852,0.07954164399641539,0.37445418536663055,0.3151106834411621,0.33232796005904675,0.3575133038662864
2016-05-29,-0.0154590615598027,0.0242618046536472,0.0544807702736456,0.0102432155600596,-0.002453775001666,-0.0069567590949309,-0.0184267813479641,0.0113975034866487,0.5259000360965729,0.5259000360965729,0.1159730851650238,0.08804169089183919,0.4099269509315491,0.22764720022678375,0.406891169026494,0.42486799675840303
2016-06-05,-0.012870087818788,0.024350225802173,0.0608763452177722,-0.000827430867256,-0.0024497707301584,-0.011481097750183,-0.0182945596710858,0.0061718972660232,0.4749589040875435,0.4749589040875435,-0.05094113200902939,0.06743470399186656,0.5259000360965729,0.3172835037112236,0.446310019120574,0.44490435969005965
2016-06-12,-0.0079004389687534,0.0235924699412156,0.0645460592273707,-0.0036123871710607,0.0031124683986161,0.0034664481991318,-0.0233054597949199,0.009507782347102,0.43647126108407974,0.43647126108407974,-0.038487643003463745,0.0503796546319456,0.4749589040875435,0.37445418536663055,0.4618142880499363,0.4415311202476677
2016-06-19,0.0152365462630084,0.0165036045100583,0.0552390522852226,-0.0050724976072407,0.025816092683776,0.0053295769621581,-0.0342775099319864,0.0018234168102039,0.4100407548248768,0.4100407548248768,-0.026430506259202957,0.05034060175127031,0.43647126108407974,0.4099269509315491,0.4618427390232682,0.42893497407855125
2016-06-26,-0.012087873850826,0.0181405152067945,0.0595282283888538,-0.002024540801648,0.0225814887441522,0.0164197608660415,-0.0293156903475378,0.0027511052081272,0.3035122901201248,0.3035122901201248,-0.10652846470475197,0.07349295863199412,0.4100407548248768,0.5259000360965729,0.4062458025291562,0.3787659004951805
2016-07-03,-0.0143062764795567,0.0049424492945059,0.0720316372539992,0.0073188728716347,0.0149641272043316,0.0133097333715884,-0.0207553011275912,-0.0101220576959351,0.23273447155952454,0.23273447155952454,-0.07077781856060028,0.09472797479476273,0.3035122901201248,0.4749589040875435,0.34568969439715147,0.320353328920918
2016-07-10,-0.0039837332267921,0.008923308331852,0.0556892027143117,0.013199269710825,0.0099546134865497,0.0092150796081676,-0.0186924815394788,-0.0036547425064693,0.16161843948066235,0.16161843948066235,-0.07111603207886219,0.10594823150436812,0.23273447155952454,0.43647126108407974,0.2769764889962971,0.2568593731448156
2016-07-17,0.0175374974618799,0.0039457393391524,0.0676085344233546,0.0056990262627028,-0.0098264256589263,0.0151836975205181,-0.0199775398301896,-0.0102162053059811,0.14000380225479603,0.14000380225479603,-0.021614637225866318,0.07416313642024139,0.16161843948066235,0.4100407548248768,0.20946725085377693,0.21011714478880772
2016-07-24,0.0346746492750756,-0.0017377493451023,0.0850788661733173,-0.0030449194851918,-0.0074176378988578,0.0008242381266521,-0.0160385297978393,-0.0144279878993722,0.0729093961417675,0.0729093961417675,-0.06709440611302853,0.0658525297064104,0.14000380225479603,0.3035122901201248,0.1518165273591876,0.1552340453299916
2016-07-31,0.0262649381174016,0.0033408162127943,0.0836480124519698,-0.0127232199361307,0.0024588938494177,-0.0069538447403672,-0.0096599130123734,-0.0097235212736812,0.10487662628293037,0.10487662628293037,0.03196723014116287,0.03906575856146313,0.0729093961417675,0.23273447155952454,0.11985206604003906,0.1350910777111671
2016-08-07,-0.0006822219183685,0.0192910196872262,0.0766812423476082,-0.0145908293937909,-0.0022583717323585,-0.0103046457792951,-0.0094963911290383,-0.0034736047756613,0.11398551426827908,0.11398551426827908,0.009108887985348701,0.027695746148609198,0.10487662628293037,0.16161843948066235,0.10794383473694324,0.1266488523340119
2016-08-14,-0.0052405438804079,0.0354823155943746,0.0865699722593975,-0.0153005162597385,-0.0077565676795513,0.0018122862947042,-0.014535952203551,-0.0082315947016436,0.14024312980473042,0.14024312980473042,0.02625761553645134,0.027788197071153365,0.11398551426827908,0.14000380225479603,0.10800366662442684,0.13208656332229932
2016-08-21,-0.0346193807212923,0.0446226585528191,0.0971056267080869,-0.0258499348217726,-0.0062139669337818,0.0077900759076515,-0.007139148174629,-0.0023370351237804,0.29519183561205864,0.29519183561205864,0.15494870580732822,0.08901682191850407,0.14024312980473042,0.0729093961417675,0.16357427649199963,0.19732867223820308
2016-08-28,-0.0247635972346194,0.0265270508363501,0.0911265836279309,-0.0114606584571934,-0.0058669303849602,-0.0002048203536065,-0.0132263343669312,0.000343243498735,0.25705287605524063,0.25705287605524063,-0.03813895955681801,0.088082187834165,0.29519183561205864,0.10487662628293037,0.2016183389350772,0.2212183537650181
2016-09-04,-0.0127688909363477,0.0234058491562067,0.0914514795725048,-0.0103634405613388,-0.0069958354094808,0.0142164061534668,-0.0146164091970658,-0.0033604532198183,0.32880548387765884,0.32880548387765884,0.07175260782241821,0.08212910260636229,0.25705287605524063,0.11398551426827908,0.25532333133742213,0.26425320581007444
2016-09-11,0.0184343206033894,0.0163862121165532,0.0821782251247913,-0.0134618111884903,-0.0097608092716763,0.0116908202988689,-0.026977148754626,-0.0096699349757285,0.3511166013777256,0.3511166013777256,0.022311117500066757,0.041034786184719806,0.32880548387765884,0.14024312980473042,0.30804169923067093,0.29899856403713493
2016-09-18,-0.0355248150227414,0.0324177035135544,0.0426919740969345,5.500839100098208e-05,-0.0080868105923385,0.0146333604103277,0.0004265306172165,0.01467690250542,0.3523022271692753,0.3523022271692753,0.0011856257915496826,0.0448331617002021,0.3511166013777256,0.29519183561205864,0.3223192971199751,0.3203200292899911
2016-09-25,-0.0226397288738253,0.0284400612771274,0.0496565784289522,-0.0151901470804008,0.0088658005660101,0.0169235385663474,-0.0011174079179341,-0.0033018316637836,0.4255196079611778,0.4255196079611778,0.07321738079190254,0.04213223494136973,0.3523022271692753,0.25705287605524063,0.3644359800964594,0.36239986075846586
2016-10-02,-0.045502773526211,0.0204022805222889,0.0548517331174869,-0.0036267516790484,0.0213183188901073,0.0163580972870206,-0.0030031670640858,-0.004278582173631,0.447197861969471,0.447197861969471,0.021678254008293152,0.04966952015159816,0.4255196079611778,0.32880548387765884,0.3940340746194124,0.3963190612428679
2016-10-09,-0.0624380895217553,0.0353378379077031,0.0454216981092394,-0.0233826395814675,0.0190709748554735,0.0119034344122693,-0.0073725089959965,0.0018003463381213,0.5612371116876602,0.5612371116876602,0.11403924971818924,0.08656110092190786,0.447197861969471,0.3511166013777256,0.4465642021968961,0.46228628142078493
2016-10-16,-0.0700418536468552,0.039024402733765,0.033691618017754,-0.0217990270367802,0.0098328610218521,0.0203863475140055,0.0020205314459535,0.0111688913895266,0.5760825574398041,0.5760825574398041,0.01484544575214386,0.07713353774064328,0.5612371116876602,0.3523022271692753,0.5025092847645283,0.5078047918283927
2016-10-23,-0.038767058573459,0.0371351973715279,0.0377103339589444,-0.0211022156629044,0.0228644343932339,0.0142843073609328,-0.0095199480800337,0.0194377288863563,0.5371803753077984,0.5371803753077984,-0.03890218213200569,0.05775347140281692,0.5760825574398041,0.4255196079611778,0.5304244766011834,0.519555025220155
2016-10-30,-0.0360300938865603,0.039685216352542,0.0583785842527712,-0.0166676676603312,0.0200914022913981,0.0171660877468187,0.0029050829903329,-3.803732972811058e-05,0.5197053663432598,0.5197053663432598,-0.017475008964538574,0.02503521367504298,0.5371803753077984,0.447197861969471,0.5485513526946306,0.5196151616693969
2016-11-06,-0.0409681405034405,0.0419325329498845,0.0628546637265717,-0.0216386637769647,0.0322197974288449,0.0382503130079706,0.0025740094494428,-0.0035637213757835,0.39001161232590675,0.39001161232590675,-0.12969375401735306,0.08067354720992885,0.5197053663432598,0.5612371116876602,0.5057449778541923,0.46777374193200083
2016-11-13,-0.0504346580589532,0.0408557661717612,0.0557591308780694,-0.0018455788669741,0.0333565455322255,0.0251295345373679,-0.0043609513706838,-0.0127734468161902,0.3533547483384609,0.3533547483384609,-0.03665686398744583,0.0920111431139761,0.39001161232590675,0.5760825574398041,0.45006302557885647,0.4220061444945849
2016-11-20,-0.0955930102764868,0.0495739957533116,0.0310392033546894,0.0017078197996388,0.0144711973420136,0.0186586885250146,0.0165359870387303,-0.0042276226526388,0.4797541946172714,0.4797541946172714,0.1263994462788105,0.07717046652124429,0.3533547483384609,0.5371803753077984,0.4357064804062247,0.44510536454365957
2016-11-27,-0.0885963347285501,0.0444255166092797,0.02505717126457,-0.0083164238531987,0.0240667828178353,0.0239551074571982,0.0022003255963555,-0.0032031010540758,0.48190492391586304,0.48190492391586304,0.0021507292985916138,0.06477424305859786,0.4797541946172714,0.5197053663432598,0.42625636979937553,0.45982518829254104
2016-12-04,-0.0654794629065353,0.0308075567151729,0.0194108172268884,0.0089592429975946,0.0205040913973413,0.007108998431494,-0.0091246419274646,-0.00826026713269,0.38063401728868484,0.38063401728868484,-0.10127090662717819,0.06666543200582933,0.48190492391586304,0.39001161232590675,0.42391197104007006,0.42814871989099856
2016-12-11,-0.0621868641628534,0.0244066688215669,0.0164671190140497,0.0162873258278961,0.0210089226695809,0.0058608749507478,-0.021724982156027,-0.0087155016217821,0.33770516514778137,0.33770516514778137,-0.04292885214090347,0.07239913401150443,0.38063401728868484,0.3533547483384609,0.41999957524240017,0.3919712979937117
