date,nsi_value,nsi_diff1,nsi_vol4,nsi_lag1,nsi_lag4,nsi_ma4,nsi_ema4,sem_pca1_smooth,sem_pca2_smooth,sem_pca3_smooth,sem_pca4_smooth,sem_pca5_smooth,sem_pca6_smooth,sem_pca7_smooth,sem_pca8_smooth
2015-06-28,0.21623678515588587,-0.07017543859649147,0.037639387930514544,0.28641222375237735,0.3461538461538465,0.266997047014546,0.26517656226295166,0.013180282236701198,0.028435712364128174,0.005966496440524946,0.015924874148355434,-0.04086161832167691,-0.00879515149864897,0.01631448319170007,0.05394603881015553
2015-07-05,0.19298748543599825,-0.023249299719887623,0.04257960526870329,0.21623678515588587,0.30273647920706753,0.2395597985717787,0.236278285639256,0.015703544582025372,0.02520694356636967,-0.002563629169336395,0.01058189719032303,-0.033696857850827676,-0.012555950515680923,0.020813898051075044,0.042956222106436105
2015-07-12,0.19465972623867395,0.0016722408026756952,0.04385600539452957,0.19298748543599825,0.26260269994285335,0.22257405514573383,0.2196230308282968,0.020625420307683263,0.026185228576597927,-0.016980620010048155,0.02452318101503192,-0.02245425705636991,-0.009254597356666516,0.018294722401106685,0.0302808208332394
2015-07-19,0.134814166393114,-0.05984555984555995,0.034885723830536404,0.19465972623867395,0.28641222375237735,0.18467454080591802,0.1856899121484938,0.040242638714012624,0.018638167684511493,-0.015078711445972327,0.01046186646386402,-0.01589650441872892,-0.01447319702458836,0.001955212299131384,0.014390214398121248
2015-07-26,0.17934857934857953,0.044534412955465535,0.027946656607775684,0.134814166393114,0.21623678515588587,0.1754524893540914,0.18315294960551823,0.04119331297161975,0.02990459549791148,-0.03068431894490272,0.0015693009882677793,-0.026811565789257204,-0.01910121932682117,0.0040433586149137436,0.0060275876325674715
2015-08-02,0.15864965461739658,-0.020698924731182955,0.02596879125619354,0.17934857934857953,0.19298748543599825,0.166868031649441,0.17335063608773346,0.050229404964228064,0.014877868482039085,-0.02402761803424761,0.02808735153999492,-0.008918081306290926,-0.02337470860818728,0.00861931580862451,0.01141961650665755
2015-08-09,0.12734623581397728,-0.0313034188034193,0.02366398048760473,0.15864965461739658,0.19465972623867395,0.15003965904326683,0.1549477545807219,0.05871433041366508,0.010492276352639988,-0.010584175111844972,0.03961732206094856,-1.8844028821201134e-05,-0.03570759890554143,-0.003055586745413801,0.01795524125925013
2015-08-16,0.1550489385166799,0.027702702702702614,0.021376526621763956,0.12734623581397728,0.134814166393114,0.1550983520741583,0.15498822963493722,0.02748898282955884,0.022998862680193976,-0.0062798729567690535,0.03090663715843376,-0.016802640199022917,-0.04020574210737601,0.0045279991814982275,0.021651844540654774
2015-08-23,0.15985663082437207,0.00480769230769218,0.015388863405279112,0.1550489385166799,0.17934857934857953,0.15022536494310645,0.15693563283079892,0.027499772416726347,0.021092314771292642,0.005252030519617132,0.03399247701218537,-0.01983652773752828,-0.030654925858558398,0.013568501426045494,0.02456437622665704
2015-08-30,0.16792114695340424,0.008064516129032168,0.017617540999663565,0.15985663082437207,0.15864965461739658,0.15254323802710837,0.1613298963178858,0.039559446886204594,0.01678504345420462,0.002879844960650575,0.03134236614083814,-0.01670513435481502,-0.025336309898800476,0.0054560251805038035,0.022523723071928205
2015-09-06,0.14153225806451558,-0.026388888888888656,0.011063079815454848,0.16792114695340424,0.12734623581397728,0.15608974358974292,0.15341077847687073,0.05145720062704487,0.025124163387441868,-0.006081377913597682,0.03095988554132876,-0.025604646469105874,-0.024561697545384144,-0.0007841727692886645,0.02220656764336503
2015-09-13,0.1498655913978488,0.00833333333333322,0.011519768928217084,0.14153225806451558,0.1550489385166799,0.15479390681003516,0.15199269692585082,0.07289893023804944,0.029888810138659638,-0.010337135632863065,0.01254554389080433,-0.03895236129111519,-0.010606561923438652,-0.008216998884211294,0.019174748204943075
2015-09-20,0.1290322580645157,-0.020833333333333093,0.016315750172875784,0.1498655913978488,0.15985663082437207,0.14708781362007106,0.14280849527036693,0.06114317292814736,0.021745846663445107,-0.00992853046260406,-0.0022462876268951135,-0.03369642759047478,-0.027945240216543318,-0.002781864589841384,0.013468587378618689
2015-09-27,0.18452380952380926,0.05549155145929355,0.023784624035507587,0.1290322580645157,0.16792114695340424,0.15123847926267234,0.159494649435274,0.06185662766686777,0.03841346198933414,-0.01976154491863142,0.005233190505195695,-0.036803627141095904,-0.014255859741531839,0.01656843735727285,0.01682046084202359
2015-10-04,0.22619047619047591,0.04166666666666666,0.04254003079838874,0.18452380952380926,0.14153225806451558,0.17240303379416239,0.18617300744239723,0.05222768499726245,0.03389705207180941,-0.02398841874691887,0.01866124986007047,-0.03767290712837815,-0.01848447880623154,0.005904174320566953,0.020246312221069342
2015-10-11,0.15952380952380885,-0.06666666666666707,0.04108357528534706,0.22619047619047591,0.1498655913978488,0.17481758832565242,0.1755133217289105,0.07050001660974753,0.02653459549310182,-0.038850201247385446,0.037421101260939865,-0.0180186271767925,-0.023619371831756712,0.002881304950384111,0.008474579592670443
2015-10-18,0.12827380952380915,-0.031249999999999695,0.041366103440968305,0.15952380952380885,0.1290322580645157,0.17462797619047576,0.15661750988458462,0.07850883332882674,0.02335703137768966,-0.04803564116833201,0.03497964019589796,-0.028885854713199294,-0.020062309945612464,0.0018901634430959497,-0.0037107424953700995
2015-10-25,0.163577586206896,0.035303776683086846,0.0410201620152995,0.12827380952380915,0.18452380952380926,0.16939142036124746,0.15940154102898582,0.08177855958139942,0.02388487964150869,-0.03450623217557185,0.0227828639249923,-0.039560103816245425,-0.020543227430673956,-0.003579152300829463,0.008381883808634149
2015-11-01,0.20524425287356268,0.041666666666666685,0.03160995551793812,0.163577586206896,0.22619047619047591,0.16415486453201916,0.1777386281991276,0.08315552418149741,0.025621265138132315,-0.03411005183392782,0.020372799138292225,-0.023094427232164243,-0.02472326396459814,-0.02314340683064097,0.013477742528978015
2015-11-08,0.2385775862068966,0.03333333333333391,0.04814037734438867,0.20524425287356268,0.15952380952380885,0.18391830870279108,0.20207421333902192,0.07925929925145767,0.026944403325975,-0.03897078977062119,0.015018359343255743,-0.019216844713640876,-0.0384460346598241,-0.02007289110192521,0.011708955366655307
2015-11-15,0.21982758620689652,-0.018750000000000072,0.03188589138544583,0.2385775862068966,0.12827380952380915,0.20680675287356293,0.20917556282527514,0.0787424485972667,0.03420231653533582,-0.03947760464969942,0.012183797907364,-0.012088697148528563,-0.05008938011419468,-0.03153962110477889,0.0054741395309278185
2015-11-22,0.14166666666666597,-0.07816091954023055,0.042049883431888535,0.21982758620689652,0.163577586206896,0.2013290229885054,0.1821720035881476,0.07026757883665968,0.02355017999110165,-0.03312266604658532,0.040385118659409025,-0.0016956038849719433,-0.030069820635757687,-0.02158100307483219,0.0018162399486994908
2015-11-29,0.13091397849462277,-0.010752688172043195,0.05436383642832417,0.14166666666666597,0.20524425287356268,0.18274645439377046,0.16166879319827296,0.0712325598929982,0.029128434558791712,-0.03210467053542135,0.031067056656132633,-0.004359097560645902,-0.024253292232522653,-0.023853508684527076,-0.003913489583193529
2015-12-06,0.13937168993740873,0.008457711442785953,0.0415133817062598,0.13091397849462277,0.2385775862068966,0.15794498032639848,0.15274995180193454,0.05036772671284898,0.028764688332933143,-0.0219559366346669,0.03194688209908738,-0.0012965129278910508,-0.027599321648318072,-0.007941067355318703,-0.00011979621861526145
2015-12-13,0.11645502327074198,-0.022916666666666752,0.011410090797049818,0.13937168993740873,0.21982758620689652,0.13210183959235985,0.13823198029961078,0.006033212622601158,0.04220133707130011,-0.014320057644336448,0.042921372893574575,-0.002362161231435204,0.006909454821162474,0.009370669626980337,-0.007677115078269483
2015-12-20,0.17716930898502833,0.06071428571428636,0.02591686705340812,0.11645502327074198,0.14166666666666597,0.14097750017195043,0.15380691183161052,0.02703327285887684,0.04006273900114336,-0.016930596689107336,0.05145329838016223,0.00710480816992342,0.0027110476379882654,-0.007915577359346032,-0.005464491697996187
2015-12-27,0.0926839019189763,-0.08448540706605204,0.03596602317241824,0.17716930898502833,0.13091397849462277,0.1314199810280388,0.12935770781208605,0.024123736653221844,0.043474037679533034,-0.02571737434646052,0.03418872628125562,-0.0027641277960682546,0.0018636352056964189,-0.01153020088587526,-0.0035529670288111065
2016-01-03,0.11598719676549857,0.02330329484652227,0.036142758582251584,0.0926839019189763,0.13937168993740873,0.1255738577350613,0.12400950338630184,0.011248630189344522,0.04786726009125501,-0.03189425795104497,0.03276974123179028,-0.012310106433055922,-0.0005150877446638779,-0.02609600876569774,0.0004826514900762137
2016-01-10,0.1623723319006336,0.046385135135135036,0.03942406940257947,0.11598719676549857,0.11645502327074198,0.1370531848925342,0.13935463480434213,0.04242865376910732,0.0341399179885039,-0.023912124983255813,0.03890871592383957,-0.005323004438117631,0.0008397528174027735,-0.02092093120872993,0.0047149484641081894
2016-01-17,0.11450526840857038,-0.047867063492063225,0.029326787385140145,0.1623723319006336,0.17716930898502833,0.1213871747484197,0.12941488824125014,0.06772246254750904,0.027408350695418766,-0.02811941326285335,0.04246067714308663,-0.018316912228410285,0.0018906440635277286,-0.020132870585739742,0.006766208777895447
2016-01-24,0.21495169697999889,0.1004464285714285,0.047515856641163416,0.11450526840857038,0.0926839019189763,0.15195412351367535,0.1636296117466287,0.07113526270079783,0.015681557290229412,-0.021103208754832077,0.03259782329828018,-0.02785866998352745,-0.0029812727833959047,-0.017880427119845242,0.007512293894141528
2016-01-31,0.2781059449279788,0.06315424794797991,0.07029298209879828,0.21495169697999889,0.11598719676549857,0.19248381055429542,0.20942014502710163,0.05640669568083405,0.03198184664322063,-0.01849897047734476,0.013593968351099214,-0.02326650152507123,0.005185081163980483,-0.012873522286017599,0.018122717089786855
2016-02-07,0.28041267025795996,0.002306725329981163,0.07781326546980849,0.2781059449279788,0.1623723319006336,0.221993895143627,0.2378171551223967,0.05997085404983365,0.024755926844390107,-0.009383262891067582,0.020414657016187235,-0.011552188964504875,-0.009684291710499383,-0.015004638126571877,0.021793347143266903
2016-02-14,0.31846634893663794,0.03805367867867798,0.04288671791334594,0.28041267025795996,0.11450526840857038,0.2729841652756439,0.2700768326501052,0.07069003465586743,0.02591063290023636,-0.0006986428687428062,0.04090001745394123,-0.007631230088843121,-0.013812916289796848,-0.01657396970069004,0.024285549501770747
2016-02-21,0.2625333779221449,-0.05593297101449307,0.023757519578999846,0.31846634893663794,0.21495169697999889,0.28487958551118037,0.2670594507588081,0.07547271766235121,0.02043731209068181,-0.008659210659326934,0.04080745572209236,-0.0072511636097642275,-0.020442639060538302,-0.016368576064834148,0.02538291882091344
2016-02-28,0.1676181236848567,-0.09491525423728817,0.06415018257124613,0.2625333779221449,0.2781059449279788,0.2572576302003999,0.2272829199283345,0.06376489165006857,0.024855136995515,-0.01646882300583847,0.03126244028833423,-0.018564812418380254,-0.015465008268659215,-0.014784579448491736,0.015485523536101043
2016-03-06,0.2126762632197407,0.045058139534883995,0.06493592986926369,0.1676181236848567,0.28041267025795996,0.24032352844084506,0.2214402572448183,0.07405394627457008,0.030111611721416846,-0.023159734194535306,0.03720547739464879,-0.01862386361121258,-0.014146590447608064,-0.016745354340288322,0.013136342541383248
2016-03-13,0.18963994565217365,-0.02303631756756705,0.04067550281358277,0.2126762632197407,0.31846634893663794,0.20811692761972894,0.20872013260765762,0.051896109378969685,0.03214713877563712,-0.009202277535737359,0.03648041897673594,-0.02253432059537753,0.0003891858445322499,-0.004057892336516873,0.012754637264415202
2016-03-20,0.24557291666666692,0.055932971014493266,0.033333548305387144,0.18963994565217365,0.2625333779221449,0.20387681230585947,0.22346124623133282,0.06587452683612227,0.028126094115649918,-0.007845491530675253,0.038584082320942785,-0.013288398970921527,0.00230043156352651,-0.013005221731313573,0.01854623187009812
2016-03-27,0.3139939692982463,0.06842105263157938,0.054123316129911864,0.24557291666666692,0.1676181236848567,0.2404707737092069,0.2596743354582036,0.06408477520580255,0.01785963635743924,0.0024708264782776516,0.012416049139628823,-0.03187476920369445,-0.009822227146378076,-0.009356518231624318,0.02664479295310402
2016-04-03,0.2514939692982462,-0.06250000000000011,0.0508601759665359,0.3139939692982463,0.2126762632197407,0.25017520022883327,0.25640218899421496,0.04350460357412313,0.018695238756844278,-0.013704046597051118,0.03193841825708847,-0.0059045819351894145,0.0010169270780626535,-0.0049746746817785166,0.011248127380290796
2016-04-10,0.3283912907268177,0.07689732142857153,0.04242848227375544,0.2514939692982462,0.18963994565217365,0.2848630364974943,0.28519782968728624,0.04556125651658803,0.031613747620976185,-0.019125158705291394,0.031035485707715853,-0.0022643234617387986,0.0017553294030686734,0.005929728796115481,0.010915014675751743
2016-04-17,0.32318295739348424,-0.005208333333333481,0.03568100120004447,0.3283912907268177,0.24557291666666692,0.3042655466791986,0.30039188076977497,0.04574207241935393,0.029468305896796134,-0.01939041163283991,0.016176621357696246,-0.012928704137684207,-0.005083069934993748,-0.0036202243814650436,0.01552368797068476
2016-04-24,0.2492824527071104,-0.07390050468637382,0.043592831448607844,0.32318295739348424,0.3139939692982463,0.2880876675314146,0.27994810954470145,0.05747916641753914,0.03296433162565444,-0.015476769179412571,0.01837347433524121,-0.008662059953368615,0.0038197592380793542,-0.01644576716371857,0.014486101945671195
2016-05-01,0.2492824527071104,0.0,0.044221141651523,0.2492824527071104,0.2514939692982462,0.28753478838363067,0.2676818468096622,0.024419100483709585,0.033318231903640326,-0.029116278568124963,0.03610456575840466,-0.006208851223577894,0.0020386916362450675,-0.02314136216604648,-0.006536206725932234
2016-05-08,0.19928245270711026,-0.050000000000000155,0.05105055031317756,0.2492824527071104,0.3283912907268177,0.2552575788787038,0.2403220891686377,0.004642645498432525,0.03891676903485211,-0.028847948685736785,0.03496976606967873,-0.012846787894539916,-0.005275003487940201,-0.027081909305798575,-0.0003688586618383234
2016-05-15,0.1841309375555954,-0.01515151515151486,0.0338119903097288,0.19928245270711026,0.32318295739348424,0.2204945739192316,0.21784562852341893,-0.0022253414131974524,0.036615640853874545,-0.022578062981680958,0.033348392958899124,-0.015943042399824678,-0.011672781134697694,-0.013019323616090709,-0.003801439405095145
2016-05-22,0.19730269730269773,0.01317175974710233,0.028655421238286176,0.1841309375555954,0.2492824527071104,0.2074996350681284,0.20962845603513006,0.010524387747402712,0.03170815473250832,-0.01992305030099665,0.025041570047112157,-0.00797504670782756,-0.009489522422390212,-0.01370027940790286,0.010699674546293322
2016-05-29,0.24730269730269805,0.05000000000000032,0.02769416036256345,0.19730269730269773,0.2492824527071104,0.20700469621702533,0.2246981525421577,0.018617382559427624,0.030990676142936942,-0.011083746011261943,0.01563947272370288,-0.0057566058253716405,-0.003127701189643065,-0.013470635656757168,0.017088347714841697
2016-06-05,0.2166829494035385,-0.030619747899159555,0.02744230780599769,0.24730269730269805,0.19928245270711026,0.2113548203911324,0.22149207128670997,0.022367184995884005,0.032117693116979,-0.01949936185145712,0.009338727945576313,-0.0047503241405715225,-0.00816493789312059,-0.008741954556077826,0.017442709534555904
2016-06-12,0.17312234334293228,-0.043560606060606216,0.03135562677373179,0.2166829494035385,0.1841309375555954,0.2086026718379666,0.2021441801091987,0.028497050153704497,0.03345527543972068,-0.02560920589869256,0.011895052292091788,-0.001158204297630069,0.0010966044717056547,-0.01579355631140776,0.007736217906508009
2016-06-19,0.20600974579555184,0.03288740245261956,0.03060286837711011,0.17312234334293228,0.19730269730269773,0.21077943396118015,0.20369040638373997,0.04999928868139228,0.028548848937403094,-0.013321040400301661,-0.003568854740559858,0.016461743156824853,0.012945907060018786,-0.014800696981028073,-0.0008195719606645781
2016-06-26,0.14044198022778573,-0.06556776556776611,0.03448773732726166,0.20600974579555184,0.24730269730269805,0.18406425469245208,0.1783910359213582,0.024710959567895617,0.03242387286555335,-0.02222063387920923,0.011840366926878829,0.01622365348637108,0.019019538631636027,-0.016101356186919158,5.064189027969895e-05
2016-07-03,0.07056338925651366,-0.06987859097127207,0.057876154627861824,0.14044198022778573,0.2166829494035385,0.14753436465569586,0.1352599772554203,0.027448196671396252,0.024966977419576004,-0.02581720572554396,0.0290343925604851,0.019805371668636825,0.010309484201837268,0.002938070806943454,0.005130636152762745
2016-07-10,0.12726747834012087,0.056704089083607204,0.0556155934070292,0.07056338925651366,0.17312234334293228,0.136070648404993,0.1320629776893005,0.031483860436472125,0.02309645853190091,-0.012019887470109547,0.02360634146131492,0.011297628218621033,0.011665931399879932,-0.00022713629985038992,0.007568003455794853
2016-07-17,0.12002110152852684,-0.007246376811594027,0.030533487438447686,0.12726747834012087,0.20600974579555184,0.11457348733823676,0.12724622722499104,0.05575310402748483,0.01845150912030465,-0.026831615648699104,0.02736849831142218,-0.004235186100718366,0.009589157739631987,0.011546023915122655,0.0020753887335438538
2016-07-24,0.1893819705445685,0.06936086901604167,0.0487347621917703,0.12002110152852684,0.14044198022778573,0.12680848491743246,0.15210052455282205,0.0765723591004436,0.018653569687969968,-0.036718929884257526,0.018987747009781338,0.0019049855748793578,-0.008329118224435189,0.01701112067792564,0.005225008520283829
2016-07-31,0.2270724276416008,0.03769045709703228,0.051286154038877686,0.1893819705445685,0.07056338925651366,0.16593574451370424,0.18208928578833355,0.06541202698829147,0.02331785797943397,-0.03952490866601052,0.008267063159079487,0.008827427663007056,-0.01609491837791323,0.00980998857086524,0.004519733344474406
2016-08-07,0.17990861712001127,-0.04716381052158952,0.04433975934113217,0.2270724276416008,0.12726747834012087,0.17909602920867684,0.18121701832100465,0.03619182372369032,0.034083679645347656,-0.03925452648395009,0.003962049663893178,0.002777339141884518,-0.016715349919499987,0.005812000962952148,0.01012495486783115
2016-08-14,0.1465752837866779,-0.03333333333333338,0.03311350896953434,0.17990861712001127,0.12002110152852684,0.1857345747732146,0.16736032450727395,0.032970364739441496,0.051814062377176326,-0.050940031937317005,0.011330629236084477,0.00025345947337483406,-0.006385265493722184,0.009452642463645895,0.010831809840530053
2016-08-21,0.07448235601671566,-0.07209292776996223,0.06416849111647396,0.1465752837866779,0.1893819705445685,0.1570096711412514,0.13020913711105062,0.004960951303403113,0.06308965393528654,-0.07036560584315574,0.016329840339827116,0.003258408630337661,-0.009981921531788503,0.005258308623334856,0.006788091621151493
2016-08-28,0.08858893908881652,0.014106583072100859,0.049433367045015005,0.07448235601671566,0.2270724276416008,0.12238879900305533,0.11356105790215698,0.01574073231863218,0.04576005792655269,-0.05837316380387784,0.021419372024461925,0.00735301146121069,-0.011406544542682563,8.143458949601973e-05,0.023727778825109846
2016-09-04,0.13776078173891995,0.04917184265010344,0.035658714233772995,0.08858893908881652,0.17990861712001127,0.11185184015778249,0.12324094743686217,0.027907059566707075,0.043561290246510544,-0.05821964886300135,0.026588669522233516,0.0034253980561879368,0.0009068651497754678,0.0034216454320247316,0.015587402843497149
2016-09-11,0.16588578173892032,0.028125000000000372,0.04256507635363177,0.13776078173891995,0.1465752837866779,0.1166794646458431,0.14029888115768546,0.05800391652541504,0.032019739478414085,-0.04438704659599719,0.012529128191410896,-0.005690485229954027,0.007046690516201184,0.008146733292457138,0.009236249749008184
2016-09-18,0.32307449494949586,0.15718871321057554,0.10133139830537098,0.16588578173892032,0.07448235601671566,0.17882749937903814,0.21340912667440967,-0.010109739573299865,0.03431833184332587,-0.015182523300658269,0.018852627901511966,-0.021325616904701222,5.683361517316854e-05,-0.016604541814365315,-0.0039430311353004415
2016-09-25,0.3900908119658127,0.06701631701631683,0.12188451021679828,0.32307449494949586,0.08858893908881652,0.2542029675982872,0.2840818007909709,0.0041944236059487,0.03575437307456787,-0.023409541680700998,0.005171328176850384,-0.002162697869562904,0.0016168732575461142,-0.001566352797773311,-0.018456438007126003
2016-10-02,0.2996146214896224,-0.09047619047619027,0.09402441312994886,0.3900908119658127,0.13776078173891995,0.29466642753596284,0.29029492907043153,-0.013897822762563815,0.03215508613059678,-0.02217052987615386,0.01602212222700915,0.01810676994858517,0.004372398656340381,-0.0003565797182508117,-0.013141007895786387
2016-10-09,0.2656072685484454,-0.034007352941177016,0.05258534982792846,0.2996146214896224,0.16588578173892032,0.3195967992383441,0.2804198648616371,-0.034891154890780145,0.041909438542016654,-0.030289904802839787,-0.00501956351002136,0.013197085758614873,0.00795213199775652,-0.0016941631119262639,-0.009746005806190942
2016-10-16,0.2656072685484451,-3.3306690738754696e-16,0.05880139334708436,0.2656072685484454,0.32307449494949586,0.30522999263808137,0.2744948263363603,-0.04710492548134639,0.039129602432292514,-0.025061602836708805,-0.00032483459939614294,-0.0030455883091709667,0.008330328297961404,-0.008863858182884059,-0.01777179039617799
2016-10-23,0.2800303454715223,0.014423076923077205,0.01610536730188204,0.2656072685484451,0.3900908119658127,0.2777148760145088,0.2767090339904251,-0.01486177781970004,0.040999045485287176,-0.022953958995245303,-0.009265921215226637,0.0069741402916893205,0.010952697816137526,-0.021812222410996517,-0.00876075871755973
2016-10-30,0.3908056812468578,0.11077533577533549,0.060578124762161546,0.2800303454715223,0.2996146214896224,0.30051264095381763,0.32234769289299825,-0.009497739651059009,0.051868628819605196,-0.03404323426978954,0.005910981630278358,0.013395509014223952,0.005934192763244944,-0.005738190965684089,-0.009308262105576266
2016-11-06,0.47168803418803407,0.0808823529411763,0.09742422240487085,0.3908056812468578,0.2656072685484454,0.3520328323637148,0.3820838294110126,-0.013420897170681186,0.05684760108776324,-0.043800608740925964,0.008652386942997485,0.022201589492744662,0.0207744800235163,-0.008935497090004168,-0.027979857131892886
2016-11-13,0.38279914529914494,-0.08888888888888913,0.07856661986354212,0.47168803418803407,0.2656072685484451,0.3813308015513897,0.38236995576626553,-0.021563613624716697,0.05654903018604917,-0.02696729476121676,0.013001608491586086,0.030254562421093898,0.018513655523929154,0.0016808675037348298,-0.014103764279224586
2016-11-20,0.34681429681429615,-0.035984848484848786,0.05270270052658642,0.38279914529914494,0.2800303454715223,0.3980267893870832,0.36814769218547777,-0.07394198074732365,0.052704737682062804,-0.011587576927317463,0.01782546562299381,0.004021444848592442,-0.00038023779558022004,0.0019554514601396343,-0.022452807713028468
2016-11-27,0.28607397504456256,-0.060740321769733596,0.07761406572224788,0.34681429681429615,0.3908056812468578,0.3718438628365094,0.3353182053291117,-0.06631737099444766,0.04655276464347332,-0.01283884922971457,0.004552353155033542,0.009882522624721876,0.013279313168557332,-0.0027153557052019463,-0.02605955889019735
2016-12-04,0.22357397504456314,-0.06249999999999942,0.06999234263025604,0.28607397504456256,0.47168803418803407,0.3098153480506417,0.2906205132152923,-0.04036439957667519,0.033477567224174755,0.006303364994952173,0.0035900983830210835,0.012282443147295243,0.009207445532224865,0.008224174295180811,-0.009107035032265951
2016-12-11,0.21524064171123,-0.008333333333333137,0.061361120882399804,0.22357397504456314,0.38279914529914494,0.26792572215366295,0.2604685646136674,-0.03463087828670333,0.028585112901458154,0.01298646576601303,0.004549965774907875,0.01646205991106775,0.018399998501042132,0.010861713379641019,0.002438720423035324
2016-12-18,0.16372549019607838,-0.051515151515151625,0.05016461175849221,0.21524064171123,0.34681429681429615,0.2221535204991085,0.2217713348466318,-0.021563858252764474,0.026112371204644744,0.012038482173568264,-0.0006290385637422943,0.02918019142467064,0.02213078305728209,0.003664916339530298,-0.01484764397081062
2016-12-25,0.25972222222222235,0.09599673202614398,0.03958721990449768,0.16372549019607838,0.28607397504456256,0.21556558229352343,0.23695168979686806,-0.039855343424678356,0.03339388776604852,0.012705294196556386,0.008088030377068282,0.010048967949577148,0.012185172044236265,-0.007046091399481272,-0.003991932630096152
2017-01-01,0.2765411590992985,0.01681893687707614,0.05051055963845973,0.25972222222222235,0.22357397504456314,0.22880737830720727,0.25278747751784025,-0.0031721886261109056,0.022341461640091386,0.007996719922448459,0.025831991753306697,0.012153642273366037,0.011450313590068779,-0.0023070094380013765,0.00808533959419728
2017-01-08,0.2916926742508139,0.015151515151515416,0.05762877085034048,0.2765411590992985,0.21524064171123,0.24792038644210324,0.2683495562110298,-0.029245754816597948,0.03648584898615296,0.002466863063054963,0.014467005021799302,0.022612198270851085,0.015741907078494044,-0.003705947813914501,-0.0008088429472660969
2017-01-15,0.27145457901271874,-0.020238095238095166,0.013252851402864101,0.2916926742508139,0.16372549019607838,0.27485265864626335,0.2695915653317054,-0.04299083602123099,0.038831795592239406,0.0013178259426895565,0.0040111518017451825,0.029952672599996722,0.021427705151765133,0.009396231718591452,-0.02123178797873568
