system:index,n_obs,region,vh_mean_db,vh_median_db,vh_p90_db,vv_mean_db,vv_median_db,vv_p90_db,vv_vh_ratio_mean_db,vv_vh_ratio_mean_lin,week_start,.geo
57,0,geometry,,,,,,,,,2016-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0,geometry,,,,,,,,,2016-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,geometry,,,,,,,,,2016-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0,geometry,,,,,,,,,2016-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0,geometry,,,,,,,,,2016-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,1,geometry,-18.448258874924154,-18.623126323405035,-10.123026035902585,-10.011635239492751,-10.62497876279386,-1.8765302677927798,8.436623635431411,11.916593753634604,2016-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0,geometry,,,,,,,,,2016-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0,geometry,,,,,,,,,2016-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0,geometry,,,,,,,,,2016-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0,geometry,,,,,,,,,2016-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0,geometry,,,,,,,,,2016-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0,geometry,,,,,,,,,2016-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0,geometry,,,,,,,,,2016-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0,geometry,,,,,,,,,2016-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0,geometry,,,,,,,,,2016-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,0,geometry,,,,,,,,,2016-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,0,geometry,,,,,,,,,2016-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,1,geometry,-17.939381706272567,-18.12199082855634,-9.86995961525781,-9.782116980725737,-10.62451068084073,-2.121877136429295,8.157264725546947,10.376933063821555,2016-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0,geometry,,,,,,,,,2016-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0,geometry,,,,,,,,,2016-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,0,geometry,,,,,,,,,2016-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,0,geometry,,,,,,,,,2016-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,0,geometry,,,,,,,,,2016-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,0,geometry,,,,,,,,,2016-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,0,geometry,,,,,,,,,2016-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,0,geometry,,,,,,,,,2016-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,0,geometry,,,,,,,,,2016-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,0,geometry,,,,,,,,,2016-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,0,geometry,,,,,,,,,2016-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,2,geometry,-18.10097740979875,-18.371694945677643,-9.873673362064162,-10.178591647897997,-10.621397418173528,-2.1247883419346714,7.922385761900693,9.71606741007181,2016-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,0,geometry,,,,,,,,,2016-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,2,geometry,-18.297059308128926,-18.37038348765977,-9.87904684589176,-10.326694472574372,-10.875685164827791,-2.126569113100351,7.97036483555475,10.456043413863123,2016-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,0,geometry,,,,,,,,,2016-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,0,geometry,,,,,,,,,2016-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,0,geometry,,,,,,,,,2016-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,2,geometry,-18.172304257311342,-18.386056390050207,-9.86894751684275,-10.187405810561591,-10.87355670480498,-2.1292962100802195,7.98489844674985,10.693352058524583,2016-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,0,geometry,,,,,,,,,2017-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,0,geometry,,,,,,,,,2017-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,2,geometry,-18.2686115945724,-18.616159950209603,-9.873213610881242,-10.419701648700933,-11.134718132424661,-2.129177088867877,7.8489099458713225,10.132696295030138,2017-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,0,geometry,,,,,,,,,2017-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,0,geometry,,,,,,,,,2017-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,2,geometry,-18.335511993800477,-18.631756241827738,-9.871105579720512,-10.169737048213339,-10.868269150960872,-2.1329900597041123,8.165774945587032,11.144411582846637,2017-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,0,geometry,,,,,,,,,2017-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,2,geometry,-18.24519634854354,-18.630632967016144,-9.873680066167138,-10.035537752101966,-10.885005668132166,-1.8857842757597183,8.209658596441605,11.106290938966541,2017-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,1,geometry,-17.787086939372298,-17.872028660995667,-9.377704966705457,-9.311149100411615,-9.873433204713786,-2.6269479848612862,8.47593783896076,12.533185732372448,2017-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,3,geometry,-18.297860187338497,-18.128349095054592,-10.375523841493148,-10.028242834142691,-10.435169422021527,-3.561768717921314,8.269617353195697,8.811086950658842,2017-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,0,geometry,,,,,,,,,2017-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,2,geometry,-18.259194781737758,-17.874245872215354,-10.382624756465672,-10.122029852427488,-10.436268902793124,-3.561358187616663,8.137164929310396,8.478626167564446,2017-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,1,geometry,-17.98216956510533,-18.37622579285483,-9.375188557037207,-10.24704989060891,-10.883230274930343,-1.8720467671863261,7.735119674496271,9.724000887243124,2017-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,1,geometry,-18.413219167171803,-18.253321692813593,-9.248319342576911,-10.668517125724025,-11.12733595520286,-3.3716117614713794,7.744702041447522,12.334296595032724,2017-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,2,geometry,-17.982522608551353,-17.627772528970844,-9.876563868757056,-10.368515009071832,-10.437720266604039,-3.5599136283590105,7.614007599479659,7.270298425072096,2017-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,0,geometry,,,,,,,,,2017-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,2,geometry,-18.221047349408053,-17.61934175133758,-10.381332160492402,-10.399789161763417,-10.563399364859865,-3.6966585633969165,7.8212581876446725,7.768404457050388,2017-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,1,geometry,-17.780741500340774,-17.878016340502096,-9.127315384213125,-10.036840974005571,-10.629036402111975,-1.8783493933580453,7.743900526335447,9.551581806694182,2017-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,1,geometry,-18.274172308731117,-18.122527261097808,-9.12880605816381,-10.589616145628746,-11.122758072354314,-3.122978856065545,7.684556163102439,11.607724168195771,2017-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,1,geometry,-17.828557770263064,-17.873556544398404,-9.377282431154974,-10.050341604850459,-10.6218961154143,-1.8762323446316052,7.778216165412347,10.151672202043157,2017-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,1,geometry,-18.33316990803777,-18.120573481058425,-9.122008307355365,-10.546480635496117,-10.879074443972806,-3.1240221712625496,7.786689272541574,13.352072813080888,2017-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
