system:index,n_obs,region,vh_mean_db,vh_median_db,vh_p90_db,vv_mean_db,vv_median_db,vv_p90_db,vv_vh_ratio_mean_db,vv_vh_ratio_mean_lin,week_start,.geo
51,0,international_city_phase_1,,,,,,,,,2016-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0,international_city_phase_1,,,,,,,,,2016-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0,international_city_phase_1,,,,,,,,,2016-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0,international_city_phase_1,,,,,,,,,2016-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0,international_city_phase_1,,,,,,,,,2016-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0,international_city_phase_1,,,,,,,,,2016-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0,international_city_phase_1,,,,,,,,,2016-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0,international_city_phase_1,,,,,,,,,2016-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0,international_city_phase_1,,,,,,,,,2016-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0,international_city_phase_1,,,,,,,,,2016-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0,international_city_phase_1,,,,,,,,,2016-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,1,international_city_phase_1,-16.25873385312313,-16.623894866805493,-8.629350414116848,-9.13460305353716,-9.629844541833139,-1.3741201312627047,7.1241307995863625,8.536425650799027,2016-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0,international_city_phase_1,,,,,,,,,2016-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0,international_city_phase_1,,,,,,,,,2016-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0,international_city_phase_1,,,,,,,,,2016-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0,international_city_phase_1,,,,,,,,,2016-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0,international_city_phase_1,,,,,,,,,2016-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0,international_city_phase_1,,,,,,,,,2016-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0,international_city_phase_1,,,,,,,,,2016-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0,international_city_phase_1,,,,,,,,,2016-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0,international_city_phase_1,,,,,,,,,2016-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,0,international_city_phase_1,,,,,,,,,2016-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,0,international_city_phase_1,,,,,,,,,2016-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,1,international_city_phase_1,-16.10443581297123,-16.625202123250972,-8.376168241934991,-9.040228741372559,-9.624084133737057,-1.3777446973587728,7.064207071598473,8.956012174523718,2016-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0,international_city_phase_1,,,,,,,,,2016-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0,international_city_phase_1,,,,,,,,,2016-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,0,international_city_phase_1,,,,,,,,,2016-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,0,international_city_phase_1,,,,,,,,,2016-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,0,international_city_phase_1,,,,,,,,,2016-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,0,international_city_phase_1,,,,,,,,,2016-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,0,international_city_phase_1,,,,,,,,,2016-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,0,international_city_phase_1,,,,,,,,,2016-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,0,international_city_phase_1,,,,,,,,,2016-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,0,international_city_phase_1,,,,,,,,,2016-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,0,international_city_phase_1,,,,,,,,,2016-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,2,international_city_phase_1,-16.45269358139957,-16.877278064387514,-8.626262351353894,-9.386879943598448,-10.126843790919414,-1.631311212595093,7.065813637801062,9.120227052109426,2016-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,0,international_city_phase_1,,,,,,,,,2016-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,2,international_city_phase_1,-16.47286075557198,-16.877678045334605,-8.873433981525222,-9.499787382226879,-9.874736267890539,-1.88277210439505,6.973073373344957,8.865336479919941,2016-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,0,international_city_phase_1,,,,,,,,,2016-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,0,international_city_phase_1,,,,,,,,,2016-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,0,international_city_phase_1,,,,,,,,,2016-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,2,international_city_phase_1,-16.537458062512243,-16.875060340104042,-8.877325982469578,-9.3780978719513,-9.8728646732283,-1.6248812241148718,7.1593601905607205,9.298594422189431,2016-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,0,international_city_phase_1,,,,,,,,,2017-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,0,international_city_phase_1,,,,,,,,,2017-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,2,international_city_phase_1,-16.651095461982052,-17.12490989483823,-8.875256571265647,-9.442032777005673,-9.877235991823104,-1.630936019326148,7.209062684976584,9.577773933485089,2017-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,0,international_city_phase_1,,,,,,,,,2017-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,0,international_city_phase_1,,,,,,,,,2017-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,2,international_city_phase_1,-16.433076137688992,-16.87763204091491,-8.621721031155083,-9.020214316048408,-9.620518106640326,-1.3674712082268647,7.412861821640785,10.288882250387333,2017-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,0,international_city_phase_1,,,,,,,,,2017-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,2,international_city_phase_1,-16.470418611697525,-16.623756557919627,-8.62893499041515,-9.306489604436395,-9.62506742680391,-1.6218901401743082,7.163929007260818,9.314362525308518,2017-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,1,international_city_phase_1,-16.27258618271075,-16.624187387044913,-9.12519592079743,-7.2464430982096735,-7.627893258883954,-0.13026619195795305,9.026143084501166,15.590821675866108,2017-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,3,international_city_phase_1,-16.804691101489592,-16.626717066541936,-10.376263322068194,-8.913257485503348,-8.8754360900222,-2.3749438532013336,7.8914336159862515,8.064483878697258,2017-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,0,international_city_phase_1,,,,,,,,,2017-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,2,international_city_phase_1,-16.80213436346126,-16.624361777119542,-10.379852211074496,-8.830354909275679,-8.624830174916557,-2.3796806553963306,7.971779454185669,8.208514575226477,2017-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,1,international_city_phase_1,-16.312241771500485,-16.627389338902375,-8.624170904748487,-9.187320260621812,-9.621017913971707,-1.3708104550523592,7.124921510878734,8.943767312817387,2017-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,1,international_city_phase_1,-17.26031308906713,-17.376875222076073,-9.379974008147697,-8.722556873791035,-9.124359589512606,-1.3754456321864805,8.537756215276177,14.272499222991753,2017-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,2,international_city_phase_1,-16.5387344252739,-16.373692337448496,-10.125330418489645,-9.044926545225096,-8.875218308239527,-2.6257233255892922,7.493807880048945,7.346405976088312,2017-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,0,international_city_phase_1,,,,,,,,,2017-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
