tag,region,model,horizon,mae_mean,mae_std
PC,Dubai South Residential District,Ridge,26,2.5780214136969315,1.2695835922864498
PC,Dubai South Residential District,Ridge,30,2.715112616198535,1.4523215425602385
PC,Dubai South Residential District,Ridge,34,3.0518006125095347,1.712837225218498
PC,Dubai Sports City,Ridge,2,0.889901432487742,0.5422459919372437
PC,Dubai Sports City,Ridge,6,1.9531368948655736,1.3774814914908322
PC,Dubai Sports City,Ridge,10,2.405059196490872,1.7733084200035834
PC,Dubai Sports City,Ridge,14,2.592780674988357,1.911162337753831
PC,Dubai Sports City,Ridge,18,2.8289958235205246,2.1203359259038286
PC,Dubai Sports City,Ridge,22,3.0555789700302367,2.329620272979819
PC,Dubai Sports City,Ridge,26,3.4442193551507865,2.4589964144564935
PC,Dubai Sports City,Ridge,30,3.983343627366081,2.3643889427117264
PC,Dubai Sports City,Ridge,34,4.0052617502311145,2.2730366098409718
PC,Al Furjan,Ridge,2,2.0711565090419026,1.2616221821953375
PC,Al Furjan,Ridge,6,3.423370523447651,2.038381282319487
PC,Al Furjan,Ridge,10,3.9873667000984567,1.9121364618107997
PC,Al Furjan,Ridge,14,4.950681660398944,2.384118764853226
PC,Al Furjan,Ridge,18,5.284368947250521,2.202725146939053
PC,Al Furjan,Ridge,22,5.800945020609011,2.4053850185809256
PC,Al Furjan,Ridge,26,6.273706665570363,2.7007890163275703
PC,Al Furjan,Ridge,30,6.746400182549747,2.794783868456555
PC,Al Furjan,Ridge,34,6.6662954486840365,3.402033993019285
PC,International City Phase 1,Ridge,2,0.6570964334846584,0.22991692083065657
PC,International City Phase 1,Ridge,6,1.492535653714453,0.639713878808612
PC,International City Phase 1,Ridge,10,2.286763723194748,1.1771444711339536
PC,International City Phase 1,Ridge,14,3.1565686509378255,1.714294201909034
PC,International City Phase 1,Ridge,18,3.9361438739689723,2.1426032493090195
PC,International City Phase 1,Ridge,22,4.400423836470438,2.6529178089069205
PC,International City Phase 1,Ridge,26,4.692676386174213,2.9650413132712234
PC,International City Phase 1,Ridge,30,5.216876528426715,2.900806974574444
PC,International City Phase 1,Ridge,34,5.5266171663581,3.291957483648181
PC,Jumeirah Lakes Towers,Ridge,2,1.1805577404151442,0.32374987216150425
PC,Jumeirah Lakes Towers,Ridge,6,2.2528126232898553,0.7739792986575401
PC,Jumeirah Lakes Towers,Ridge,10,2.4205872420195527,1.192655539676633
PC,Jumeirah Lakes Towers,Ridge,14,2.789717529507122,1.5587800326842483
PC,Jumeirah Lakes Towers,Ridge,18,3.086814725758858,2.0853249205217472
PC,Jumeirah Lakes Towers,Ridge,22,3.3276297189059987,2.4640330908228965
PC,Jumeirah Lakes Towers,Ridge,26,3.373245706830466,2.5656341051724656
PC,Jumeirah Lakes Towers,Ridge,30,3.4412736207377828,2.7039686348850225
PC,Jumeirah Lakes Towers,Ridge,34,3.7380889006752045,2.5303153134447607
PC,Jumeirah Village Circle,Ridge,2,1.8456936344642858,0.6949538573411622
PC,Jumeirah Village Circle,Ridge,6,2.881013948624523,1.2612069461495
PC,Jumeirah Village Circle,Ridge,10,3.3309387851199617,1.2944998599815982
PC,Jumeirah Village Circle,Ridge,14,3.938741969338954,1.313398129428675
PC,Jumeirah Village Circle,Ridge,18,4.252219804302408,1.6416123234494968
PC,Jumeirah Village Circle,Ridge,22,4.4052922098363,2.0818502364100637
PC,Jumeirah Village Circle,Ridge,26,4.783415338764172,2.6481241701253015
PC,Jumeirah Village Circle,Ridge,30,5.1502441422390755,3.08578252239803
PC,Jumeirah Village Circle,Ridge,34,5.69186379838136,2.618832447094599
PC,Jumeirah Village Triangle,Ridge,2,1.971717490916141,1.2590609513744682
PC,Jumeirah Village Triangle,Ridge,6,4.129955710825966,3.259971347085024
PC,Jumeirah Village Triangle,Ridge,10,5.86382511888126,5.070130659081209
PC,Jumeirah Village Triangle,Ridge,14,7.245039722424724,6.093422548984601
PC,Jumeirah Village Triangle,Ridge,18,8.587519972003475,6.894172568677639
PC,Jumeirah Village Triangle,Ridge,22,9.697414278579345,6.692994676523952
PC,Jumeirah Village Triangle,Ridge,26,10.679665465961284,6.178530833453128
PC,Jumeirah Village Triangle,Ridge,30,11.119711471265095,5.722269319792014
PC,Jumeirah Village Triangle,Ridge,34,13.172787749385499,5.861272434127966
PC,Jumeriah Beach Residence  - JBR,Ridge,2,0.7683441234143733,0.3243506887332462
PC,Jumeriah Beach Residence  - JBR,Ridge,6,1.6374175644897833,0.7902216355201432
PC,Jumeriah Beach Residence  - JBR,Ridge,10,2.5348991370175797,1.449464261359165
PC,Jumeriah Beach Residence  - JBR,Ridge,14,3.2739682301962025,2.4757483513374474
PC,Jumeriah Beach Residence  - JBR,Ridge,18,4.090155977006924,3.6794646402348605
PC,Jumeriah Beach Residence  - JBR,Ridge,22,4.765310594246207,4.9774969725115525
PC,Jumeriah Beach Residence  - JBR,Ridge,26,5.287062248756416,6.177230166780798
PC,Jumeriah Beach Residence  - JBR,Ridge,30,5.847090664093898,6.85371455294815
PC,Jumeriah Beach Residence  - JBR,Ridge,34,6.857865144613611,7.259917544689009
