system:index,ndbi,region,week_start,.geo
56,,jumeirah_village_triangle,2016-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,,jumeirah_village_triangle,2016-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,,jumeirah_village_triangle,2016-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,,jumeirah_village_triangle,2016-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,,jumeirah_village_triangle,2016-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,,jumeirah_village_triangle,2016-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,,jumeirah_village_triangle,2016-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,,jumeirah_village_triangle,2016-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,,jumeirah_village_triangle,2016-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,,jumeirah_village_triangle,2016-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,,jumeirah_village_triangle,2016-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,,jumeirah_village_triangle,2016-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,,jumeirah_village_triangle,2016-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,,jumeirah_village_triangle,2016-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,,jumeirah_village_triangle,2016-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,,jumeirah_village_triangle,2016-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,,jumeirah_village_triangle,2016-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,,jumeirah_village_triangle,2016-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,,jumeirah_village_triangle,2016-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,,jumeirah_village_triangle,2016-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,,jumeirah_village_triangle,2016-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,,jumeirah_village_triangle,2016-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,,jumeirah_village_triangle,2016-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,,jumeirah_village_triangle,2016-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,,jumeirah_village_triangle,2016-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,,jumeirah_village_triangle,2016-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
