system:index,ndbi,region,week_start,.geo
66,,damac_hills_2,2016-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,,damac_hills_2,2016-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,,damac_hills_2,2016-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,,damac_hills_2,2016-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,,damac_hills_2,2016-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,,damac_hills_2,2016-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,,damac_hills_2,2016-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,,damac_hills_2,2016-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,,damac_hills_2,2016-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,,damac_hills_2,2016-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,,damac_hills_2,2016-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,,damac_hills_2,2016-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,,damac_hills_2,2016-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,,damac_hills_2,2016-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,,damac_hills_2,2016-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,,damac_hills_2,2016-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,,damac_hills_2,2016-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,,damac_hills_2,2016-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,,damac_hills_2,2016-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,,damac_hills_2,2016-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,,damac_hills_2,2016-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,,damac_hills_2,2016-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,,damac_hills_2,2016-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,,damac_hills_2,2016-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,,damac_hills_2,2016-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,,damac_hills_2,2016-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,,damac_hills_2,2017-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,,damac_hills_2,2017-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,,damac_hills_2,2017-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,,damac_hills_2,2017-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,,damac_hills_2,2017-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,,damac_hills_2,2017-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,,damac_hills_2,2017-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,,damac_hills_2,2017-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,,damac_hills_2,2017-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,,damac_hills_2,2017-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,,damac_hills_2,2017-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,,damac_hills_2,2017-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,,damac_hills_2,2017-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,,damac_hills_2,2017-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,,damac_hills_2,2017-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,,damac_hills_2,2017-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,,damac_hills_2,2017-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,,damac_hills_2,2017-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,,damac_hills_2,2017-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,,damac_hills_2,2017-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,,damac_hills_2,2017-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,,damac_hills_2,2017-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,,damac_hills_2,2017-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,,damac_hills_2,2017-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,,damac_hills_2,2017-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,,damac_hills_2,2017-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,,damac_hills_2,2017-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,,damac_hills_2,2017-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,,damac_hills_2,2017-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,,damac_hills_2,2017-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,,damac_hills_2,2017-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,,damac_hills_2,2017-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,,damac_hills_2,2017-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,,damac_hills_2,2017-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,,damac_hills_2,2017-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,,damac_hills_2,2017-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,,damac_hills_2,2017-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,,damac_hills_2,2017-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,,damac_hills_2,2017-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,,damac_hills_2,2017-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,,damac_hills_2,2017-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,,damac_hills_2,2017-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,,damac_hills_2,2017-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,,damac_hills_2,2017-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,,damac_hills_2,2017-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,,damac_hills_2,2017-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,,damac_hills_2,2017-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,,damac_hills_2,2017-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,,damac_hills_2,2017-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,,damac_hills_2,2017-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,,damac_hills_2,2017-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,,damac_hills_2,2017-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,,damac_hills_2,2018-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,,damac_hills_2,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,,damac_hills_2,2018-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,,damac_hills_2,2018-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,,damac_hills_2,2018-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,,damac_hills_2,2018-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,,damac_hills_2,2018-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,,damac_hills_2,2018-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,,damac_hills_2,2018-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,,damac_hills_2,2018-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,,damac_hills_2,2018-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,,damac_hills_2,2018-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,,damac_hills_2,2018-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,,damac_hills_2,2018-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,,damac_hills_2,2018-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,,damac_hills_2,2018-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,,damac_hills_2,2018-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,,damac_hills_2,2018-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,,damac_hills_2,2018-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,,damac_hills_2,2018-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,,damac_hills_2,2018-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,,damac_hills_2,2018-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,,damac_hills_2,2018-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,,damac_hills_2,2018-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,,damac_hills_2,2018-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,,damac_hills_2,2018-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,,damac_hills_2,2018-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,,damac_hills_2,2018-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,,damac_hills_2,2018-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,,damac_hills_2,2018-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,,damac_hills_2,2018-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,,damac_hills_2,2018-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,,damac_hills_2,2018-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,,damac_hills_2,2018-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,,damac_hills_2,2018-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,,damac_hills_2,2018-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,,damac_hills_2,2018-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,,damac_hills_2,2018-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,,damac_hills_2,2018-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,,damac_hills_2,2018-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,,damac_hills_2,2018-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,,damac_hills_2,2018-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,,damac_hills_2,2018-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,,damac_hills_2,2018-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,,damac_hills_2,2018-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,,damac_hills_2,2018-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,,damac_hills_2,2018-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,,damac_hills_2,2018-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,,damac_hills_2,2018-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,0.10861512551431661,damac_hills_2,2018-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,0.0979658439098024,damac_hills_2,2018-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,0.12457422171768294,damac_hills_2,2018-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,,damac_hills_2,2019-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,0.10239800400732553,damac_hills_2,2019-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,,damac_hills_2,2019-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,0.11882583499656267,damac_hills_2,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,,damac_hills_2,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,0.08587332002918477,damac_hills_2,2019-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,0.09699389890808546,damac_hills_2,2019-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,0.10872477357478726,damac_hills_2,2019-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,0.08297990149441024,damac_hills_2,2019-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,,damac_hills_2,2019-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,,damac_hills_2,2019-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,0.09655277675048397,damac_hills_2,2019-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,,damac_hills_2,2019-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,0.10111806598949533,damac_hills_2,2019-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,,damac_hills_2,2019-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,0.09654720344716926,damac_hills_2,2019-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,0.09849183048077101,damac_hills_2,2019-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,0.08639621559179247,damac_hills_2,2019-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,0.10324135122496698,damac_hills_2,2019-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,,damac_hills_2,2019-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,0.09454430440100778,damac_hills_2,2019-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,0.09540790942528868,damac_hills_2,2019-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,0.10360248225468442,damac_hills_2,2019-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,0.10552875652862186,damac_hills_2,2019-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,0.11128046886778309,damac_hills_2,2019-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,0.11379290470335318,damac_hills_2,2019-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,0.10134202975566516,damac_hills_2,2019-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,0.10843416641693208,damac_hills_2,2019-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,,damac_hills_2,2019-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,0.11794473723945803,damac_hills_2,2019-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,0.11389292893024451,damac_hills_2,2019-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,0.11015464977512217,damac_hills_2,2019-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,0.11811055788750907,damac_hills_2,2019-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,0.10056803635820118,damac_hills_2,2019-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,0.10836915394855118,damac_hills_2,2019-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,,damac_hills_2,2019-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,0.10743312385944337,damac_hills_2,2019-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,0.10115783312490083,damac_hills_2,2019-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,0.11975794917512422,damac_hills_2,2019-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,0.11872150116666944,damac_hills_2,2019-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,0.11997425122151768,damac_hills_2,2019-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,0.10838684160402469,damac_hills_2,2019-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,0.09674766546414046,damac_hills_2,2019-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,0.10331432742658334,damac_hills_2,2019-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,,damac_hills_2,2019-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,,damac_hills_2,2019-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,0.09952732618974006,damac_hills_2,2019-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,0.0871672799119699,damac_hills_2,2019-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,0.0746130147232042,damac_hills_2,2019-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,,damac_hills_2,2019-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,0.08473951154070354,damac_hills_2,2019-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,0.07528087565796764,damac_hills_2,2019-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,0.10111450811205185,damac_hills_2,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,0.0963548041673867,damac_hills_2,2020-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,0.07448377480380368,damac_hills_2,2020-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,,damac_hills_2,2020-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,0.07348064507260807,damac_hills_2,2020-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,0.08777309058583771,damac_hills_2,2020-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,0.0635933232764786,damac_hills_2,2020-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,0.10540572711404743,damac_hills_2,2020-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,0.07246259250963495,damac_hills_2,2020-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,0.07028311840714668,damac_hills_2,2020-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,,damac_hills_2,2020-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,,damac_hills_2,2020-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,,damac_hills_2,2020-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,0.08263976553537043,damac_hills_2,2020-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,0.06806260606151836,damac_hills_2,2020-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,0.06599856948576574,damac_hills_2,2020-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,,damac_hills_2,2020-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,0.09747692259642628,damac_hills_2,2020-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,0.06447955346506852,damac_hills_2,2020-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,0.06661431353099956,damac_hills_2,2020-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,0.07474624629451625,damac_hills_2,2020-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,0.08779162125411619,damac_hills_2,2020-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,0.08119149135941851,damac_hills_2,2020-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,0.07506574754016465,damac_hills_2,2020-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,0.0693099658452117,damac_hills_2,2020-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,0.09797453403248609,damac_hills_2,2020-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,0.09455028548746656,damac_hills_2,2020-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,0.0949121650516481,damac_hills_2,2020-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,0.10916705395922781,damac_hills_2,2020-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,0.10345427487911164,damac_hills_2,2020-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,0.0963720079082201,damac_hills_2,2020-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,0.09575170416706963,damac_hills_2,2020-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,,damac_hills_2,2020-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,,damac_hills_2,2020-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,0.08606957791796827,damac_hills_2,2020-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,0.07471243650493337,damac_hills_2,2020-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,0.08004752680516423,damac_hills_2,2020-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,0.07143687483633548,damac_hills_2,2020-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,0.07604243305863984,damac_hills_2,2020-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,0.08583606262858215,damac_hills_2,2020-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,0.09643230647335578,damac_hills_2,2020-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,0.05589423533765533,damac_hills_2,2020-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,0.0639821053973138,damac_hills_2,2020-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,0.05496262798156153,damac_hills_2,2020-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,0.08818539761362516,damac_hills_2,2020-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,,damac_hills_2,2020-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,0.06778016591201395,damac_hills_2,2020-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
