system:index,ndbi,region,week_start,.geo
146,,dubai_south_residential_district,2018-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,,dubai_south_residential_district,2018-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,,dubai_south_residential_district,2018-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,,dubai_south_residential_district,2018-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,,dubai_south_residential_district,2018-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,,dubai_south_residential_district,2018-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,,dubai_south_residential_district,2018-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,,dubai_south_residential_district,2018-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,,dubai_south_residential_district,2018-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,,dubai_south_residential_district,2018-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,,dubai_south_residential_district,2018-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,,dubai_south_residential_district,2018-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,,dubai_south_residential_district,2018-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,,dubai_south_residential_district,2018-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,,dubai_south_residential_district,2018-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,,dubai_south_residential_district,2018-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,,dubai_south_residential_district,2018-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,,dubai_south_residential_district,2018-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,,dubai_south_residential_district,2018-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,,dubai_south_residential_district,2018-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,,dubai_south_residential_district,2018-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,,dubai_south_residential_district,2018-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,,dubai_south_residential_district,2018-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,,dubai_south_residential_district,2018-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,,dubai_south_residential_district,2018-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,,dubai_south_residential_district,2018-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,,dubai_south_residential_district,2018-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,,dubai_south_residential_district,2018-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,,dubai_south_residential_district,2018-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,,dubai_south_residential_district,2018-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,,dubai_south_residential_district,2018-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,,dubai_south_residential_district,2018-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,,dubai_south_residential_district,2018-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,,dubai_south_residential_district,2018-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,,dubai_south_residential_district,2018-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,,dubai_south_residential_district,2018-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,,dubai_south_residential_district,2018-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,,dubai_south_residential_district,2018-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,,dubai_south_residential_district,2018-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,,dubai_south_residential_district,2018-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,,dubai_south_residential_district,2018-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,,dubai_south_residential_district,2018-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,,dubai_south_residential_district,2018-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,,dubai_south_residential_district,2018-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,,dubai_south_residential_district,2018-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,,dubai_south_residential_district,2018-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,,dubai_south_residential_district,2018-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,0.09913186284658032,dubai_south_residential_district,2018-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,0.08357331147529677,dubai_south_residential_district,2018-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,0.10953237896506175,dubai_south_residential_district,2018-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,0.08632583419995879,dubai_south_residential_district,2019-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,0.08783292827336836,dubai_south_residential_district,2019-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,,dubai_south_residential_district,2019-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,0.10796702285858974,dubai_south_residential_district,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,,dubai_south_residential_district,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,0.07719648873900078,dubai_south_residential_district,2019-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,0.09152521014920395,dubai_south_residential_district,2019-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,0.08131497801961443,dubai_south_residential_district,2019-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,0.07237788107846309,dubai_south_residential_district,2019-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,,dubai_south_residential_district,2019-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,,dubai_south_residential_district,2019-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,0.08824093723819822,dubai_south_residential_district,2019-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
