system:index,ndbi,region,week_start,.geo
90,,silicon_oasis,2016-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,,silicon_oasis,2016-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,,silicon_oasis,2017-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,,silicon_oasis,2017-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,,silicon_oasis,2017-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,,silicon_oasis,2017-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,,silicon_oasis,2017-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,,silicon_oasis,2017-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,,silicon_oasis,2017-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,,silicon_oasis,2017-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,,silicon_oasis,2017-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,,silicon_oasis,2017-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,,silicon_oasis,2017-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,,silicon_oasis,2017-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,,silicon_oasis,2017-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,,silicon_oasis,2017-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,,silicon_oasis,2017-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,,silicon_oasis,2017-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,,silicon_oasis,2017-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,,silicon_oasis,2017-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,,silicon_oasis,2017-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,,silicon_oasis,2017-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,,silicon_oasis,2017-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,,silicon_oasis,2017-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,,silicon_oasis,2017-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,,silicon_oasis,2017-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,,silicon_oasis,2017-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,,silicon_oasis,2017-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,,silicon_oasis,2017-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,,silicon_oasis,2017-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,,silicon_oasis,2017-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,,silicon_oasis,2017-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,,silicon_oasis,2017-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,,silicon_oasis,2017-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,,silicon_oasis,2017-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,,silicon_oasis,2017-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,,silicon_oasis,2017-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,,silicon_oasis,2017-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,,silicon_oasis,2017-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,,silicon_oasis,2017-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,,silicon_oasis,2017-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,,silicon_oasis,2017-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,,silicon_oasis,2017-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,,silicon_oasis,2017-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,,silicon_oasis,2017-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,,silicon_oasis,2017-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,,silicon_oasis,2017-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,,silicon_oasis,2017-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,,silicon_oasis,2017-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,,silicon_oasis,2017-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,,silicon_oasis,2017-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
