tag,region,model,horizon,mae_mean,mae_std
PCSB,Jumeirah Village Triangle,KNN,26,7.103281502123477,4.582210289890083
PCSB,Jumeirah Village Triangle,KNN,30,8.050968440976057,4.687307106311649
PCSB,Jumeirah Village Triangle,KNN,34,8.637480279316206,5.115911092011229
PCSB,Jumeriah Beach Residence  - JBR,KNN,2,2.6010107690217117,1.6659989419811798
PCSB,Jumeriah Beach Residence  - JBR,KNN,6,2.98214044379246,1.5409798615911123
PCSB,Jumeriah Beach Residence  - JBR,KNN,10,3.3654449164079367,1.3949958204077166
PCSB,Jumeriah Beach Residence  - JBR,KNN,14,3.5039215816738976,1.225169183030876
PCSB,Jumeriah Beach Residence  - JBR,KNN,18,3.3567975840653936,1.069076273592742
PCSB,Jumeriah Beach Residence  - JBR,KNN,22,3.122799707482505,1.3437467187602818
PCSB,Jumeriah Beach Residence  - JBR,KNN,26,2.9679273316076014,1.8705132589717435
PCSB,Jumeriah Beach Residence  - JBR,KNN,30,2.886013601961724,1.9426977960664842
PCSB,Jumeriah Beach Residence  - JBR,KNN,34,3.229232261855817,1.5392539744946425
PCSB,Mudon,KNN,2,1.6767924424285288,1.19956612767187
PCSB,Mudon,KNN,6,1.5509601066016965,1.1839404807684752
PCSB,Mudon,KNN,10,1.4576825554270239,1.2712573676868202
PCSB,Mudon,KNN,14,1.4437687446597613,1.429968302115412
PCSB,Mudon,KNN,18,1.5983851855155558,1.578657207821748
PCSB,Mudon,KNN,22,1.9191953582156365,2.009526155643448
PCSB,Mudon,KNN,26,2.3277346577730866,2.4154257464033027
PCSB,Mudon,KNN,30,2.3909914718722933,2.675194197864889
PCSB,Mudon,KNN,34,2.6122307625411896,2.738934143070726
PCSB,Palm Jumeirah,KNN,2,5.385977037131123,2.681857696648571
PCSB,Palm Jumeirah,KNN,6,5.263494117021931,3.094783001865554
PCSB,Palm Jumeirah,KNN,10,5.091567013288396,2.499809423574977
PCSB,Palm Jumeirah,KNN,14,5.2943826709239845,2.2034877245286446
PCSB,Palm Jumeirah,KNN,18,6.002766089436616,2.0356877444940165
PCSB,Palm Jumeirah,KNN,22,5.5095852660769555,1.599714292423221
PCSB,Palm Jumeirah,KNN,26,5.111358232028062,2.706709561898461
PCSB,Palm Jumeirah,KNN,30,5.427498427489655,2.848451174589759
PCSB,Palm Jumeirah,KNN,34,6.004956223773837,2.9823218216653062
PCSB,Silicon Oasis,KNN,2,0.9098718019133729,0.628902641518407
PCSB,Silicon Oasis,KNN,6,0.8434503699965414,0.7507885714869158
PCSB,Silicon Oasis,KNN,10,0.9709014927977433,0.6453675514147863
PCSB,Silicon Oasis,KNN,14,0.9562214929265164,0.4900597619911723
PCSB,Silicon Oasis,KNN,18,0.9017847326243649,0.4672355960280639
PCSB,Silicon Oasis,KNN,22,0.9098779796810277,0.49594979251522725
PCSB,Silicon Oasis,KNN,26,0.9322320805184621,0.6420140894589336
PCSB,Silicon Oasis,KNN,30,0.9179147645467889,0.7928902894479158
PCSB,Silicon Oasis,KNN,34,0.9872836730633809,0.6715479256228297
PCSB,The Greens,KNN,2,1.7279168970180563,1.6133154832551606
PCSB,The Greens,KNN,6,1.5908042976376067,1.4711638524823039
PCSB,The Greens,KNN,10,1.5521645262772032,1.5686123209214913
PCSB,The Greens,KNN,14,1.5980914490951466,1.6943877059753931
PCSB,The Greens,KNN,18,1.806257473034123,1.7093781181528471
PCSB,The Greens,KNN,22,1.8866938136091373,1.71038261663576
PCSB,The Greens,KNN,26,1.6978527757327229,1.5090316095842224
PCSB,The Greens,KNN,30,1.6069930860829384,1.4946276483251677
PCSB,The Greens,KNN,34,1.7397018208148753,1.6807377589214136
PCSBI,Business Bay,KNN,2,5.271533667674107,2.496296099985382
PCSBI,Business Bay,KNN,6,5.582461937164337,2.8765423083043324
PCSBI,Business Bay,KNN,10,5.555524272387044,2.561730123794099
PCSBI,Business Bay,KNN,14,5.810318913617058,2.7307750904646064
PCSBI,Business Bay,KNN,18,5.66141889617077,2.8014257257543
PCSBI,Business Bay,KNN,22,4.766867061676645,2.151188337151257
PCSBI,Business Bay,KNN,26,4.465526968775135,1.887843974106808
PCSBI,Business Bay,KNN,30,4.520332833660488,2.4681836017658525
PCSBI,Business Bay,KNN,34,4.689820206131733,2.3135036110772353
PCSBI,DAMAC HILLS 2,KNN,2,0.8529759668350179,0.7769952856996252
PCSBI,DAMAC HILLS 2,KNN,6,0.8055069365497364,0.8724334229100446
PCSBI,DAMAC HILLS 2,KNN,10,0.900637742467888,0.9100380041755274
PCSBI,DAMAC HILLS 2,KNN,14,0.86902030144511,0.8146294627616755
PCSBI,DAMAC HILLS 2,KNN,18,0.7694338796477275,0.6492042855823436
PCSBI,DAMAC HILLS 2,KNN,22,0.8413854744760304,0.7447239514937645
PCSBI,DAMAC HILLS 2,KNN,26,0.8554481657383484,0.7355981874168581
PCSBI,DAMAC HILLS 2,KNN,30,0.8906564165286601,0.8218976517924726
PCSBI,DAMAC HILLS 2,KNN,34,0.927485080823143,0.8626745413062825
PCSBI,DAMAC HILLS,KNN,2,4.5858261367773805,1.8894326935009367
PCSBI,DAMAC HILLS,KNN,6,4.718582192270041,2.175166668419912
PCSBI,DAMAC HILLS,KNN,10,4.355283007336004,1.8042589813885161
PCSBI,DAMAC HILLS,KNN,14,3.90665175655407,1.8357638582967295
PCSBI,DAMAC HILLS,KNN,18,3.8941128468661135,1.7203669558219479
PCSBI,DAMAC HILLS,KNN,22,4.161144544404509,1.213469014370961
PCSBI,DAMAC HILLS,KNN,26,3.9508808663862296,1.6859637548932693
PCSBI,DAMAC HILLS,KNN,30,3.840889936368484,2.2199672725039714
PCSBI,DAMAC HILLS,KNN,34,3.453910248943145,1.7187919721731482
PCSBI,TOWN SQUARE,KNN,2,3.2037902279017785,1.8273878219823425
PCSBI,TOWN SQUARE,KNN,6,3.5207889513783632,2.139327779860407
PCSBI,TOWN SQUARE,KNN,10,3.663782384571591,2.3186486595766422
PCSBI,TOWN SQUARE,KNN,14,3.328225543656585,1.762384039113471
PCSBI,TOWN SQUARE,KNN,18,2.7922187549603144,1.1964737314024516
PCSBI,TOWN SQUARE,KNN,22,3.048210619064502,1.6606908304814156
PCSBI,TOWN SQUARE,KNN,26,2.9032680861437896,2.163766110986739
PCSBI,TOWN SQUARE,KNN,30,2.959956751174792,2.3697075618789794
PCSBI,TOWN SQUARE,KNN,34,2.848423856026138,1.8102884009022047
PCSBI,DownTown Dubai,KNN,2,4.542889512115486,1.4350840327540328
PCSBI,DownTown Dubai,KNN,6,4.625644708699126,2.4692545648796207
PCSBI,DownTown Dubai,KNN,10,4.0416478356471774,2.590969471478665
PCSBI,DownTown Dubai,KNN,14,3.9727974710452933,2.2721873042954748
PCSBI,DownTown Dubai,KNN,18,3.560783477455216,1.172049742313858
PCSBI,DownTown Dubai,KNN,22,3.1803620899067533,0.4161386050372114
PCSBI,DownTown Dubai,KNN,26,3.7497398436773515,1.0336481619890887
PCSBI,DownTown Dubai,KNN,30,4.036911520337905,1.9300072652510092
