tag,region,model,horizon,mae_mean,mae_std
PC,DAMAC HILLS 2,XGB,6,0.6038119822499628,0.5143120279239046
PC,DAMAC HILLS 2,XGB,10,0.8954522274688564,0.7352888214435347
PC,DAMAC HILLS 2,XGB,14,1.0800298294471404,0.793434797689566
PC,DAMAC HILLS 2,XGB,18,1.0813734434427662,0.6400017075115308
PC,DAMAC HILLS 2,XGB,22,1.196657398943099,0.6232013481806662
PC,DAMAC HILLS 2,XGB,26,1.641037764056518,0.9011236158202937
PC,DAMAC HILLS 2,XGB,30,1.5650006142458568,0.8660983818362371
PC,DAMAC HILLS 2,XGB,34,1.307738997897876,0.712288256948908
PC,DAMAC HILLS,XGB,2,2.946418172246021,1.504812804458074
PC,DAMAC HILLS,XGB,6,4.8934377500508095,2.3240537366321767
PC,DAMAC HILLS,XGB,10,5.744897679722752,2.053907580252092
PC,DAMAC HILLS,XGB,14,5.430270484700147,1.914319410504814
PC,DAMAC HILLS,XGB,18,5.1868252561039565,1.9167579710652567
PC,DAMAC HILLS,XGB,22,4.701348815644789,1.4616102052355164
PC,DAMAC HILLS,XGB,26,4.451969485210331,1.1637452671960296
PC,DAMAC HILLS,XGB,30,3.6360062438023717,1.2068145503154384
PC,DAMAC HILLS,XGB,34,3.5584785829985353,1.4974719425320824
PC,TOWN SQUARE,XGB,2,2.2777465051640386,1.3293055070910706
PC,TOWN SQUARE,XGB,6,3.3048659903545627,2.140561006072568
PC,TOWN SQUARE,XGB,10,3.818636888123688,2.7739174454141096
PC,TOWN SQUARE,XGB,14,3.9405830084404925,2.7601187485915943
PC,TOWN SQUARE,XGB,18,3.3205509661631645,2.2867074638227995
PC,TOWN SQUARE,XGB,22,3.3681376552221787,2.239074732721332
PC,TOWN SQUARE,XGB,26,3.773558444225742,2.7851302912308693
PC,TOWN SQUARE,XGB,30,4.188758304690516,3.3063634826155646
PC,TOWN SQUARE,XGB,34,4.725642161797335,3.8068775322040396
PC,DownTown Dubai,XGB,2,2.708084487866631,1.2175942869571814
PC,DownTown Dubai,XGB,6,3.8109411821027224,2.390635508731773
PC,DownTown Dubai,XGB,10,4.327822974698105,3.173996044888565
PC,DownTown Dubai,XGB,14,4.394394309968085,3.0452285768977134
PC,DownTown Dubai,XGB,18,4.096950946149917,2.4233217624987797
PC,DownTown Dubai,XGB,22,3.9579322500076453,2.2715279759685787
PC,DownTown Dubai,XGB,26,4.8987562612048965,3.172775543920434
PC,DownTown Dubai,XGB,30,4.874846365924904,3.614372742954138
PC,DownTown Dubai,XGB,34,6.204759666834764,3.5294278198367746
PC,Dubai Creek Harbour,XGB,2,0.8239228844300399,0.7247230768398932
PC,Dubai Creek Harbour,XGB,6,1.5204229772794828,1.179670057534693
PC,Dubai Creek Harbour,XGB,10,1.6148204634402337,1.1784805071896167
PC,Dubai Creek Harbour,XGB,14,1.5595888104757034,1.0087315751212866
PC,Dubai Creek Harbour,XGB,18,1.7488786879654186,1.446483974668656
PC,Dubai Creek Harbour,XGB,22,2.0545334235005823,1.2346619004640371
PC,Dubai Creek Harbour,XGB,26,1.8327661239494126,1.199710185276585
PC,Dubai Creek Harbour,XGB,30,1.693498196049763,0.9474479270441867
PC,Dubai Creek Harbour,XGB,34,1.6168161545191222,0.9021981965480488
PC,Dubai Marina,XGB,2,4.073158037824072,2.3617174751967065
PC,Dubai Marina,XGB,6,4.63706012941452,3.0963675259779344
